Circaetus pectoralis,Black-chested Snake-eagle,U,H,L,L
Circus aeruginosus,Western Marsh-harrier,H,H,H,H
Circus approximans,Swamp Harrier,L,H,L,L
Circus assimilis,Spotted Harrier,H,H,L,L
Circus buffoni,Long-winged Harrier,H,H,L,L
Circus cinereus,Cinereous Harrier,H,H,U,L
Circus cyaneus,Northern Harrier,H,H,H,H
Circus macrosceles,Madagascar Harrier,H,H,L,L
Circus macrourus,Pallid Harrier,L,H,H,L
Circus maillardi,Reunion Harrier,H,H,H,H
Circus maurus,Black Harrier,H,H,L,L
Circus melanoleucos,Pied Harrier,H,H,H,H
Circus pygargus,Montagu's Harrier,H,H,H,H
Circus ranivorus,African Marsh-harrier,U,H,L,L
Circus spilonotus,Eastern Marsh-harrier,U,H,H,L
Cissa chinensis,Green Magpie,U,H,H,L
Cissa hypoleuca,Yellow-breasted Magpie,H,H,U,L
Cissa thalassina,Short-tailed Magpie,H,H,U,L
Cisticola aberdare,Aberdare Cisticola,H,H,H,H
Cisticola aberrans,Lazy Cisticola,U,L,U,L
Cisticola angusticauda,Tabora Cisticola,H,L,U,L
Cisticola anonymus,Chattering Cisticola,H,L,H,L
Cisticola aridulus,Desert Cisticola,U,L,U,L
Cisticola ayresii,Wing-snapping Cisticola,U,L,U,L
Cisticola bodessa,Boran Cisticola,H,L,L,L
Cisticola brachypterus,Siffling Cisticola,U,L,L,L
Cisticola brunnescens,Pectoral-patch Cisticola,U,L,U,L
Cisticola bulliens,Bubbling Cisticola,U,L,L,L
Cisticola cantans,Singing Cisticola,U,L,H,L
Cisticola carruthersi,Carruthers's Cisticola,H,L,H,L
Cisticola cherina,Madagascar Cisticola,U,L,U,L
Cisticola chiniana,Rattling Cisticola,U,L,U,L
Cisticola chubbi,Chubb's Cisticola,U,L,L,L
Cisticola cinereolus,Ashy Cisticola,U,L,U,L
Cisticola dambo,Black-tailed Cisticola,H,H,U,L
Cisticola discolor,Brown-backed Cisticola,U,L,L,L
Cisticola erythrops,Red-faced Cisticola,U,L,U,L
Cisticola exilis,Golden-headed Cisticola,U,L,L,L
Cisticola eximius,Black-necked Cisticola,U,L,U,L
Cisticola fulvicapilla,Piping Cisticola,U,L,L,L
Cisticola galactotes,Winding Cisticola,U,L,U,L
Cisticola guinea,Dorst's Cisticola,U,U,U,L
Cisticola haesitatus,Island Cisticola,H,H,H,H
Cisticola hunteri,Hunter's Cisticola,U,H,H,L
Cisticola juncidis,Zitting Cisticola,U,L,L,L
Cisticola lais,Wailing Cisticola,U,H,U,L
Cisticola lateralis,Whistling Cisticola,U,L,U,L
Cisticola melanurus,Slender-tailed Cisticola,H,U,H,L
Cisticola nanus,Tiny Cisticola,U,L,U,L
Cisticola natalensis,Croaking Cisticola,U,L,L,L
Cisticola nigriloris,Black-lored Cisticola,U,H,L,L
Cisticola njombe,Churring Cisticola,U,L,L,L
Cisticola pipiens,Chirping Cisticola,U,L,U,L
Cisticola restrictus,Tana River Cisticola,H,U,H,L
Cisticola robustus,Stout Cisticola,U,L,U,L
Cisticola ruficeps,Red-pate Cisticola,U,L,U,L
Cisticola rufilatus,Tinkling Cisticola,U,L,L,L
Cisticola rufus,Rufous Cisticola,U,U,U,L
Cisticola subruficapilla,Grey-backed Cisticola,H,H,L,L
Cisticola textrix,Tink-tink Cisticola,U,H,U,L
Cisticola tinniens,Levaillant's Cisticola,U,L,U,L
Cistothorus apolinari,Apolinar's Wren,H,U,H,L
Cistothorus meridae,Merida Wren,H,U,H,L
Cistothorus palustris,Marsh Wren,H,L,L,L
Cistothorus platensis,Sedge Wren,H,L,L,L
Cittura cyanotis,Lilac-cheeked Kingfisher,H,U,H,L
"Cladorhynchus leucocephalus",Banded Stilt,H,H,L,L
Clamator coromandus,Chestnut-winged Cuckoo,U,U,L,L
Clamator glandarius,Great Spotted Cuckoo,L,L,L,L
Clamator jacobinus,Pied Cuckoo,U,U,L,L
Clamator levaillantii,Levaillant's Cuckoo,U,U,L,L
Clangula hyemalis,Long-tailed Duck,H,H,L,L
Claravis godefrida,Purple-winged Ground-dove,H,H,L,L
Claravis mondetoura,"Maroon-chested Ground-dove",H,U,H,L
Claravis pretiosa,Blue Ground-dove,L,H,H,L
Cleptornis marchei,Golden White-eye,H,H,H,H
"Clibanornis dendrocolaptoides",Canebrake Groundcreeper,H,U,L,L
Climacteris affinis,White-browed Treecreeper,H,H,U,L
Climacteris erythrops,Red-browed Treecreeper,H,H,L,L
Climacteris melanurus,Black-tailed Treecreeper,H,H,L,L
Climacteris picumnus,Brown Treecreeper,H,H,L,L
Climacteris rufus,Rufous Treecreeper,H,H,H,H
Clypicterus oseryi,Casqued Oropendola,H,H,H,H
Clytoceyx rex,Shovel-billed Kookaburra,H,U,H,L
Clytoctantes alixii,Recurve-billed Bushbird,H,H,H,H
Clytoctantes atrogularis,Rondonia Bushbird,H,H,H,H
Clytolaema rubricauda,Brazilian Ruby,U,H,L,L
Clytomyias insignis,Orange-crowned Fairywren,H,H,H,H
Clytorhynchus hamlini,Rennell Shrikebill,H,H,H,H
"Clytorhynchus nigrogularis",Black-throated Shrikebill,H,H,L,L
"Clytorhynchus pachycephaloides",Southern Shrikebill,U,U,L,L
"Clytorhynchus sanctaecrucis",Santa Cruz Shrikebill,H,H,H,H
Clytorhynchus vitiensis,Fiji Shrikebill,H,H,L,L
Clytospiza monteiri,Brown Twinspot,U,L,U,L
"Cnemarchus erythropygius",Red-rumped Bush-tyrant,H,U,H,L
Cnemophilus loriae,Loria's Bird-of-paradise,U,H,H,L
Cnemophilus macgregorii,Crested Bird-of-paradise,U,H,H,L
Cnemoscopus rubrirostris,Grey-hooded Bush-tanager,H,U,H,L
Cnemotriccus fuscatus,Fuscous Flycatcher,U,L,H,L
Coccothraustes abeillei,Hooded Grosbeak,L,U,L,L
"Coccothraustes coccothraustes",Hawfinch,H,L,H,L
"Coccothraustes vespertinus",Evening Grosbeak,H,L,H,L
Coccycolius iris,Emerald Starling,H,L,H,L
Coccycua cinerea,Ash-coloured Cuckoo,U,L,L,L
Coccycua minuta,Little Cuckoo,H,H,H,H
Coccycua pumila,Dwarf Cuckoo,U,L,H,L
Coccyzus americanus,Yellow-billed Cuckoo,L,L,L,L
Coccyzus erythropthalmus,Black-billed Cuckoo,L,L,L,L
Coccyzus euleri,Pearly-breasted Cuckoo,U,H,H,L
Coccyzus ferrugineus,Cocos Cuckoo,H,H,U,L
Coccyzus lansbergi,Grey-capped Cuckoo,U,L,H,L
Coccyzus longirostris,Hispaniolan Lizard-cuckoo,U,L,H,L
Coccyzus melacoryphus,Dark-billed Cuckoo,U,L,U,L
Coccyzus merlini,Great Lizard-cuckoo,U,L,H,L
Coccyzus minor,Mangrove Cuckoo,L,H,H,L
Coccyzus pluvialis,Chestnut-bellied Cuckoo,H,L,H,L
Coccyzus rufigularis,Bay-breasted Cuckoo,H,H,H,H
Coccyzus vetula,Jamaican Lizard-cuckoo,H,U,H,L
Coccyzus vieilloti,Puerto Rican Lizard-cuckoo,H,L,H,L
Cochlearius cochlearius,Boat-billed Heron,L,H,H,L
Cochoa azurea,Javan Cochoa,H,H,H,H
Cochoa beccarii,Sumatran Cochoa,H,H,H,H
Cochoa purpurea,Purple Cochoa,H,H,U,L
Cochoa viridis,Green Cochoa,H,H,H,H
Coeligena bonapartei,Golden-bellied Starfrontlet,H,U,H,L
Coeligena coeligena,Bronzy Inca,U,H,L,L
Coeligena helianthea,Blue-throated Starfrontlet,U,U,H,L
Coeligena iris,Rainbow Starfrontlet,H,U,H,L
Coeligena lutetiae,Buff-winged Starfrontlet,H,H,H,H
Coeligena orina,Dusky Starfrontlet,H,H,H,H
Coeligena phalerata,White-tailed Starfrontlet,H,U,H,L
Coeligena prunellei,Black Inca,H,U,H,L
Coeligena torquata,Collared Inca,H,H,L,L
Coeligena violifer,Violet-throated Starfrontlet,H,U,H,L
Coeligena wilsoni,Brown Inca,H,H,H,H
"Coenocorypha aucklandica",New Zealand Snipe,H,H,H,H
Coenocorypha pusilla,Chatham Snipe,H,H,U,L
Coereba flaveola,Bananaquit,L,U,H,L
Colaptes atricollis,Black-necked Woodpecker,H,U,H,L
Colaptes auratus,Northern Flicker,H,L,L,L
Colaptes campestris,Campo Flicker,U,L,L,L
Colaptes chrysoides,Gilded Flicker,H,L,H,L
Colaptes fernandinae,Fernandina's Flicker,H,L,H,L
Colaptes melanochloros,Green-barred Woodpecker,H,L,L,L
Colaptes pitius,Chilean Flicker,U,L,L,L
Colaptes punctigula,Spot-breasted Woodpecker,H,U,L,L
Colaptes rivolii,"Crimson-mantled Woodpecker",H,U,L,L
Colaptes rubiginosus,Golden-olive Woodpecker,L,L,L,L
Colaptes rupicola,Andean Flicker,H,L,H,L
Colibri coruscans,Sparkling Violet-ear,U,U,L,L
Colibri delphinae,Brown Violet-ear,H,U,H,L
Colibri serrirostris,White-vented Violet-ear,U,H,L,L
Colibri thalassinus,Green Violet-ear,H,H,L,L
Colinus cristatus,Crested Bobwhite,L,L,H,L
Colinus nigrogularis,Black-throated Bobwhite,L,U,H,L
Colinus virginianus,Northern Bobwhite,H,L,L,L
Colius castanotus,Red-backed Mousebird,U,L,L,L
Colius colius,White-backed Mousebird,H,H,L,L
Colius leucocephalus,White-headed Mousebird,U,L,U,L
Colius striatus,Speckled Mousebird,U,L,L,L
Collocalia amelis,Grey Swiftlet,H,H,L,L
Collocalia bartschi,Guam Swiftlet,H,U,H,L
Collocalia brevirostris,Himalayan Swiftlet,H,U,U,L
Collocalia elaphra,Seychelles Swiftlet,H,H,L,L
Collocalia esculenta,Glossy Swiftlet,H,H,U,L
Collocalia francica,Mascarene Swiftlet,H,H,H,H
Collocalia fuciphaga,Edible-nest Swiftlet,H,U,H,L
Collocalia germani,German's Swiftlet,H,H,U,L
Collocalia hirundinacea,Mountain Swiftlet,H,H,U,L
Collocalia infuscata,Moluccan Swiftlet,H,U,H,L
Collocalia inquieta,Micronesian Swiftlet,H,H,U,L
Collocalia leucophaea,Tahiti Swiftlet,H,H,U,L
Collocalia linchi,Cave Swiftlet,H,U,L,L
Collocalia maxima,Black-nest Swiftlet,H,U,U,L
Collocalia mearnsi,Philippine Swiftlet,H,U,U,L
Collocalia nuditarsus,Bare-legged Swiftlet,H,U,H,L
Collocalia ocista,Marquesan Swiftlet,H,H,U,L
Collocalia orientalis,Mayr's Swiftlet,H,H,H,H
Collocalia palawanensis,Palawan Swiftlet,H,H,H,H
Collocalia papuensis,Papuan Swiftlet,H,U,H,L
Collocalia pelewensis,Palau Swiftlet,H,H,H,H
Collocalia rogersi,Indochinese Swiftlet,H,H,U,L
Collocalia spodiopygia,White-rumped Swiftlet,H,H,H,H
Collocalia troglodytes,Pygmy Swiftlet,H,U,L,L
Collocalia unicolor,Indian Swiftlet,H,U,U,L
Collocalia vanikorensis,Uniform Swiftlet,H,H,L,L
Collocalia vulcanorum,Volcano Swiftlet,H,H,H,H
Collocalia whiteheadi,Whitehead's Swiftlet,H,H,H,H
Colluricincla boweri,Bower's Shrike-thrush,U,H,H,L
Colluricincla harmonica,Grey Shrike-thrush,H,H,L,L
Colluricincla megarhyncha,Little Shrike-thrush,H,H,U,L
Colluricincla sanghirensis,Sangihe Shrike-thrush,H,H,H,H
Colluricincla tenebrosa,Morningbird,H,H,H,H
Colluricincla umbrina,Sooty Shrike-thrush,H,H,H,H
Colluricincla woodwardi,Sandstone Shrike-thrush,U,H,U,L
Colonia colonus,Long-tailed Tyrant,H,L,L,L
Colorhamphus parvirostris,Patagonian Tyrant,U,L,H,L
Columba albinucha,White-naped Pigeon,H,H,H,H
Columba albitorques,White-collared Pigeon,U,H,U,L
Columba argentina,Silvery Wood-pigeon,H,H,L,L
Columba arquatrix,African Olive-pigeon,U,H,L,L
Columba bollii,Dark-tailed Laurel Pigeon,H,H,H,H
Columba delegorguei,"Eastern Bronze-naped Pigeon",U,H,L,L
Columba elphinstonii,Nilgiri Wood-pigeon,H,H,H,H
Columba eversmanni,Pale-backed Pigeon,H,H,H,H
Columba guinea,Speckled Pigeon,U,H,H,L
Columba hodgsonii,Speckled Wood-pigeon,U,H,H,L
Columba iriditorques,"Western Bronze-naped Pigeon",H,H,H,H
Columba janthina,Japanese Wood-pigeon,H,H,H,H
Columba junoniae,White-tailed Laurel Pigeon,H,H,H,H
Columba leucomela,White-headed Pigeon,H,H,L,L
Columba leuconota,Snow Pigeon,H,H,H,H
Columba livia,Rock Pigeon,H,H,H,H
Columba malherbii,"Sao Tome Bronze-naped Pigeon",H,U,L,L
Columba oenas,Stock Dove,H,H,H,H
Columba oliviae,Somali Pigeon,H,H,L,L
Columba pallidiceps,Yellow-legged Pigeon,H,U,L,L
Columba palumboides,Andaman Wood-pigeon,H,U,L,L
Columba palumbus,Common Wood-pigeon,H,H,H,H
Columba pollenii,Comoro Olive-pigeon,H,H,H,H
Columba pulchricollis,Ashy Wood-pigeon,U,H,H,L
Columba punicea,Pale-capped Pigeon,H,H,H,H
Columba rupestris,Hill Pigeon,U,H,U,L
Columba thomensis,Maroon Pigeon,H,H,H,H
Columba torringtoniae,Sri Lanka Wood-pigeon,H,H,H,H
Columba trocaz,Madeira Laurel Pigeon,H,H,H,H
Columba unicincta,Afep Pigeon,H,H,L,L
Columba vitiensis,White-throated Pigeon,U,H,L,L
Columbina buckleyi,Ecuadorian Ground-dove,H,U,H,L
Columbina cruziana,Croaking Ground-dove,U,H,H,L
Columbina cyanopis,Blue-eyed Ground-dove,H,U,L,L
Columbina inca,Inca Dove,L,H,H,L
Columbina minuta,Plain-breasted Ground-dove,L,H,L,L
Columbina passerina,Common Ground-dove,L,H,L,L
Columbina picui,Picui Ground-dove,U,H,L,L
Columbina squammata,Scaled Dove,U,H,L,L
Columbina talpacoti,Ruddy Ground-dove,U,H,L,L
Compsothraupis loricata,Scarlet-throated Tanager,U,U,L,L
Conioptilon mcilhennyi,Black-faced Cotinga,H,U,H,L
Conirostrum albifrons,Capped Conebill,H,U,L,L
Conirostrum bicolor,Bicoloured Conebill,H,H,H,H
Conirostrum cinereum,Cinereous Conebill,H,U,H,L
"Conirostrum ferrugineiventre",White-browed Conebill,U,U,H,L
Conirostrum leucogenys,White-eared Conebill,U,U,L,L
Conirostrum margaritae,Pearly-breasted Conebill,H,H,H,H
Conirostrum rufum,Rufous-browed Conebill,H,U,H,L
Conirostrum sitticolor,Blue-backed Conebill,H,U,H,L
Conirostrum speciosum,Chestnut-vented Conebill,U,U,L,L
Conirostrum tamarugense,Tamarugo Conebill,H,U,H,L
Conopias albovittatus,White-ringed Flycatcher,U,H,U,L
Conopias cinchoneti,Lemon-browed Flycatcher,U,U,H,L
Conopias parvus,Yellow-throated Flycatcher,U,H,U,L
Conopias trivirgatus,Three-striped Flycatcher,H,H,L,L
Conopophaga ardesiaca,Slaty Gnateater,U,U,H,L
Conopophaga aurita,Chestnut-belted Gnateater,H,H,H,H
"Conopophaga castaneiceps",Chestnut-crowned Gnateater,H,U,H,L
Conopophaga lineata,Rufous Gnateater,U,H,L,L
"Conopophaga melanogaster",Black-bellied Gnateater,H,U,H,L
Conopophaga melanops,Black-cheeked Gnateater,U,H,H,L
Conopophaga peruviana,Ash-throated Gnateater,H,H,H,H
Conopophaga roberti,Hooded Gnateater,H,H,L,L
Conopophila albogularis,Rufous-banded Honeyeater,U,H,L,L
Conopophila rufogularis,Rufous-throated Honeyeater,U,L,U,L
Conopophila whitei,Grey Honeyeater,U,H,U,L
Conothraupis mesoleuca,Cone-billed Tanager,H,H,H,H
Conothraupis speculigera,Black-and-white Tanager,U,U,H,L
Contopus albogularis,White-throated Pewee,H,H,H,H
Contopus caribaeus,Greater Antillean Pewee,U,L,L,L
Contopus cinereus,Tropical Pewee,L,L,L,L
Contopus cooperi,Olive-sided Flycatcher,H,L,L,L
Contopus fumigatus,Smoke-coloured Pewee,U,U,L,L
Contopus hispaniolensis,Hispaniolan Pewee,U,L,H,L
Contopus latirostris,Lesser Antillean Pewee,H,H,H,H
Contopus lugubris,Dark Pewee,U,U,H,L
Contopus nigrescens,Blackish Pewee,H,H,H,H
Contopus ochraceus,Ochraceous Pewee,U,U,H,L
Contopus pallidus,Jamaican Pewee,H,H,H,H
Contopus pertinax,Greater Pewee,H,L,L,L
Contopus sordidulus,Western Wood-pewee,L,L,L,L
Contopus virens,Eastern Wood-pewee,L,L,L,L
Copsychus albospecularis,Madagascar Magpie-robin,U,L,U,L
Copsychus cebuensis,Black Shama,H,L,H,L
Copsychus luzoniensis,White-browed Shama,H,H,U,L
Copsychus malabaricus,White-rumped Shama,U,L,U,L
Copsychus niger,White-vented Shama,H,U,H,L
Copsychus saularis,Oriental Magpie-robin,U,L,L,L
Copsychus sechellarum,Seychelles Magpie-robin,H,H,L,L
Coracias abyssinicus,Abyssinian Roller,U,L,H,L
Coracias benghalensis,Indian Roller,U,L,H,L
Coracias caudatus,Lilac-breasted Roller,H,L,L,L
Coracias cyanogaster,Blue-bellied Roller,H,U,U,L
Coracias garrulus,European Roller,H,L,H,L
Coracias naevia,Rufous-crowned Roller,U,L,U,L
Coracias spatulatus,Racket-tailed Roller,H,L,L,L
Coracias temminckii,Purple-winged Roller,H,L,H,L
Coracina abbotti,Pygmy Cuckooshrike,H,H,H,H
Coracina analis,"New Caledonian Cuckooshrike",H,H,H,H
Coracina atriceps,Moluccan Cuckooshrike,H,U,H,L
Coracina azurea,Blue Cuckooshrike,H,U,L,L
Coracina bicolor,Pied Cuckooshrike,H,H,H,H
Coracina boyeri,Boyer's Cuckooshrike,H,H,L,L
Coracina caeruleogrisea,Stout-billed Cuckooshrike,U,H,L,L
Coracina caesia,Grey Cuckooshrike,U,H,L,L
Coracina caledonica,Melanesian Cuckooshrike,U,U,L,L
Coracina ceramensis,Pale Cicadabird,H,U,H,L
Coracina cinerea,Ashy Cuckooshrike,U,H,U,L
Coracina dohertyi,Sumba Cicadabird,H,H,H,H
Coracina fimbriata,Lesser Cuckooshrike,H,H,H,H
Coracina fortis,Buru Cuckooshrike,U,U,H,L
Coracina graueri,Grauer's Cuckooshrike,H,H,H,H
Coracina holopolia,Solomons Cuckooshrike,H,H,H,H
Coracina incerta,Black-shouldered Cicadabird,U,U,L,L
Coracina javensis,Javan Cuckooshrike,U,H,H,L
Coracina larvata,Sunda Cuckooshrike,H,H,H,H
Coracina leucopygia,White-rumped Cuckooshrike,U,U,U,L
Coracina lineata,Yellow-eyed Cuckooshrike,U,H,L,L
Coracina longicauda,Hooded Cuckooshrike,H,H,H,H
Coracina macei,Large Cuckooshrike,U,L,H,L
Coracina maxima,Ground Cuckooshrike,U,L,U,L
Coracina mcgregori,McGregor's Cuckooshrike,H,H,H,H
Coracina melanoptera,Black-headed Cuckooshrike,U,L,L,L
Coracina melas,New Guinea Cuckooshrike,H,U,L,L
Coracina melaschistos,Black-winged Cuckooshrike,U,L,H,L
Coracina mindanensis,Black-bibbed Cicadabird,H,U,L,L
Coracina montana,Black-bellied Cuckooshrike,U,U,H,L
Coracina morio,Sulawesi Cicadabird,U,U,H,L
Coracina newtoni,Reunion Cuckooshrike,H,H,H,H
Coracina novaehollandiae,Black-faced Cuckooshrike,U,L,L,L
Coracina ostenta,White-winged Cuckooshrike,H,H,H,H
Coracina papuensis,White-bellied Cuckooshrike,U,L,U,L
Coracina parvula,Halmahera Cuckooshrike,H,H,H,H
Coracina pectoralis,"White-breasted Cuckooshrike",U,H,U,L
Coracina personata,Wallacean Cuckooshrike,H,U,L,L
Coracina polioptera,Indochinese Cuckooshrike,U,L,L,L
Coracina schistacea,Slaty Cuckooshrike,H,U,L,L
Coracina schisticeps,Grey-headed Cuckooshrike,H,H,L,L
Coracina striata,Bar-bellied Cuckooshrike,H,U,L,L
Coracina sula,Sula Cicadabird,H,U,L,L
Coracina temminckii,Cerulean Cuckooshrike,U,U,H,L
Coracina tenuirostris,Slender-billed Cicadabird,U,H,L,L
Coracina typica,Mauritius Cuckooshrike,H,H,H,H
Coracopsis nigra,Black Parrot,H,H,U,L
Coracopsis vasa,Vasa Parrot,H,H,L,L
Coracornis raveni,Maroon-backed Whistler,H,H,H,H
Coragyps atratus,Black Vulture,L,H,L,L
Corapipo altera,White-ruffed Manakin,H,H,H,H
Corapipo gutturalis,White-throated Manakin,H,H,H,H
Corapipo leucorrhoa,White-bibbed Manakin,H,H,H,H
Cormobates leucophaea,White-throated Treecreeper,H,H,L,L
Cormobates placens,Papuan Treecreeper,H,H,H,H
Corvinella corvina,Yellow-billed Shrike,U,L,H,L
Corvus albicollis,White-necked Raven,U,H,L,L
Corvus albus,Pied Crow,U,H,L,L
Corvus bennetti,Little Crow,U,H,U,L
Corvus brachyrhynchos,American Crow,H,H,L,L
Corvus capensis,Cape Crow,U,H,U,L
Corvus caurinus,North-western Crow,L,H,H,L
Corvus corax,Common Raven,H,H,H,H
Corvus corone,Carrion Crow,H,H,H,H
Corvus coronoides,Australian Raven,U,H,U,L
Corvus crassirostris,Thick-billed Raven,U,H,L,L
Corvus cryptoleucus,Chihuahuan Raven,H,H,H,H
Corvus dauuricus,Daurian Jackdaw,U,H,H,L
Corvus enca,Slender-billed Crow,U,H,U,L
Corvus florensis,Flores Crow,H,H,H,H
Corvus frugilegus,Rook,H,H,H,H
Corvus fuscicapillus,Brown-headed Crow,H,H,H,H
Corvus hawaiiensis,Hawaiian Crow,H,H,U,L
Corvus imparatus,Tamaulipas Crow,L,H,H,L
Corvus jamaicensis,Jamaican Crow,H,H,H,H
Corvus kubaryi,Mariana Crow,H,H,H,H
Corvus leucognaphalus,White-necked Crow,H,H,H,H
Corvus levaillantii,Jungle Crow,U,H,U,L
Corvus macrorhynchos,Large-billed Crow,U,H,H,L
Corvus meeki,Bougainville Crow,H,H,H,H
Corvus mellori,Little Raven,U,H,U,L
Corvus monedula,Eurasian Jackdaw,H,H,H,H
Corvus moneduloides,New Caledonian Crow,U,H,H,L
Corvus nasicus,Cuban Crow,U,H,H,L
Corvus orru,Torresian Crow,U,H,U,L
Corvus ossifragus,Fish Crow,H,H,L,L
Corvus palmarum,Palm Crow,U,H,H,L
Corvus rhipidurus,Fan-tailed Raven,U,H,U,L
Corvus ruficollis,Brown-necked Raven,H,H,H,H
Corvus sinaloae,Sinaloa Crow,L,H,H,L
Corvus splendens,House Crow,U,H,L,L
Corvus tasmanicus,Forest Raven,U,H,U,L
Corvus torquatus,Collared Crow,L,H,H,L
Corvus tristis,Grey Crow,U,H,U,L
Corvus typicus,Piping Crow,U,H,U,L
Corvus unicolor,Banggai Crow,H,H,H,H
Corydon sumatranus,Dusky Broadbill,U,L,L,L
Coryphaspiza melanotis,Black-masked Finch,H,U,L,L
Coryphistera alaudina,Lark-like Brushrunner,H,L,L,L
"Coryphospingus cucullatus",Red-crested Finch,U,U,L,L
Coryphospingus pileatus,Pileated Finch,U,U,L,L
Corythaeola cristata,Great Blue Turaco,H,H,H,H
Corythaixoides concolor,Grey Go-away-bird,U,L,L,L
"Corythaixoides leucogaster",White-bellied Go-away-bird,H,L,U,L
"Corythaixoides personatus",Bare-faced Go-away-bird,U,L,U,L
Corythopis delalandi,Southern Antpipit,H,H,L,L
Corythopis torquatus,Ringed Antpipit,H,H,H,H
Coscoroba coscoroba,Coscoroba Swan,H,H,L,L
Cosmopsarus regius,Golden-breasted Starling,U,L,U,L
Cosmopsarus unicolor,Ashy Starling,U,L,U,L
Cossypha albicapilla,White-crowned Robin-chat,U,H,U,L
Cossypha anomala,Olive-flanked Robin-chat,U,H,L,L
Cossypha archeri,Archer's Robin-chat,H,H,L,L
Cossypha caffra,Cape Robin-chat,H,L,L,L
Cossypha cyanocampter,Blue-shouldered Robin-chat,U,H,L,L
Cossypha dichroa,Chorister Robin-chat,H,H,L,L
Cossypha heinrichi,White-headed Robin-chat,H,H,H,H
Cossypha heuglini,White-browed Robin-chat,U,H,L,L
Cossypha humeralis,White-throated Robin-chat,H,L,L,L
Cossypha isabellae,Mountain Robin-chat,H,H,L,L
Cossypha natalensis,Red-capped Robin-chat,U,L,L,L
Cossypha niveicapilla,Snowy-crowned Robin-chat,U,L,H,L
Cossypha polioptera,Grey-winged Robin-chat,H,U,H,L
Cossypha semirufa,Rueppell's Robin-chat,U,L,L,L
Cossyphicula roberti,White-bellied Robin-chat,H,H,L,L
Cotinga amabilis,Lovely Cotinga,H,U,H,L
Cotinga cayana,Spangled Cotinga,H,U,H,L
Cotinga cotinga,Purple-breasted Cotinga,H,U,H,L
Cotinga maculata,Banded Cotinga,H,U,H,L
Cotinga maynana,Plum-throated Cotinga,H,U,L,L
Cotinga nattererii,Blue Cotinga,H,H,H,H
Cotinga ridgwayi,Turquoise Cotinga,H,H,H,H
Coturnicops exquisitus,Swinhoe's Rail,H,L,H,L
Coturnicops notatus,Speckled Rail,H,U,L,L
"Coturnicops noveboracensis",Yellow Rail,H,L,H,L
Coturnix chinensis,Blue Quail,U,L,U,L
Coturnix coturnix,Common Quail,H,L,H,L
Coturnix delegorguei,Harlequin Quail,U,L,U,L
Coturnix japonica,Japanese Quail,U,L,U,L
Coturnix pectoralis,Stubble Quail,U,L,U,L
Coturnix ypsilophora,Brown Quail,U,L,U,L
Coua caerulea,Blue Coua,U,H,U,L
Coua coquereli,Coquerel's Coua,H,H,L,L
Coua cristata,Crested Coua,U,H,U,L
Coua cursor,Running Coua,H,H,L,L
Coua gigas,Giant Coua,U,L,L,L
Coua reynaudii,Red-fronted Coua,U,H,U,L
Coua ruficeps,Red-capped Coua,U,H,U,L
Coua serriana,Red-breasted Coua,H,H,H,H
Coua verreauxi,Verreaux's Coua,H,U,L,L
Cracticus cassicus,Hooded Butcherbird,U,H,L,L
Cracticus louisiadensis,Tagula Butcherbird,H,H,H,H
Cracticus mentalis,Black-backed Butcherbird,U,H,U,L
Cracticus nigrogularis,Pied Butcherbird,H,H,L,L
Cracticus quoyi,Black Butcherbird,U,H,U,L
Cracticus torquatus,Grey Butcherbird,U,H,U,L
Cranioleuca albicapilla,Creamy-crested Spinetail,U,U,H,L
Cranioleuca albiceps,Light-crowned Spinetail,H,H,H,H
Cranioleuca antisiensis,Line-cheeked Spinetail,H,U,H,L
Cranioleuca baroni,Baron's Spinetail,H,H,H,H
Cranioleuca curtata,Ash-browed Spinetail,H,H,L,L
Cranioleuca demissa,Tepui Spinetail,H,H,H,H
Cranioleuca erythrops,Red-faced Spinetail,H,H,H,H
Cranioleuca gutturata,Speckled Spinetail,H,H,H,H
Cranioleuca hellmayri,Streak-capped Spinetail,H,H,H,H
Cranioleuca henricae,Bolivian Spinetail,H,U,H,L
Cranioleuca marcapatae,Marcapata Spinetail,H,H,H,H
Cranioleuca muelleri,Scaled Spinetail,H,H,H,H
Cranioleuca obsoleta,Olive Spinetail,H,U,L,L
Cranioleuca pallida,Pallid Spinetail,H,H,L,L
