countrynum,statenum,Route,Active,Lati,Longi,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,59,21,1,41.3073947,-74.6772749,13,28,0,1,1
840,59,22,1,40.9884812,-74.3851971,12,28,0,1,1
840,59,23,1,40.7140195,-74.7198716,10,29,0,1,1
840,59,24,1,40.6556297,-74.4044889,10,29,0,1,1
840,59,25,1,40.4377267,-74.1800609,4,30,0,1,1
840,59,26,1,40.4002128,-74.5197857,4,30,0,1,1
840,59,27,1,40.0764087,-74.5820889,4,30,0,1,1
840,59,28,1,39.7511224,-74.585006,4,30,0,1,1
840,59,29,1,39.4859597,-74.5617049,4,30,0,1,1
840,59,30,1,39.2953945,-74.5547951,4,30,0,1,1
840,59,31,0,39.0356197,-74.9328949,4,30,0,1,1
840,59,32,0,39.6479947,-74.2991419,4,30,0,1,1
840,59,33,0,39.8814577,-74.4494449,4,30,0,1,1
840,59,104,0,39.6959057,-75.4681439,4,30,0,1,1
840,59,107,1,39.6694554,-74.913799,4,30,0,1,1
840,59,109,1,39.6866174,-74.9865325,4,30,0,1,1
840,59,111,0,40.08243,-74.288631,4,30,0,1,1
840,59,114,1,40.51139,-74.924025,10,29,0,1,1
840,59,116,1,40.8833603,-75.0589721,12,28,0,1,1
840,59,131,0,39.0356197,-74.9328949,4,30,0,1,1
840,59,132,0,39.6488431,-74.2983884,4,30,0,1,1
840,59,204,1,39.6959057,-75.468143,4,30,0,1,1
840,59,231,1,39.0178043,-74.9008117,4,30,0,1,1
840,59,232,1,39.668937,-74.421796,4,30,0,1,1
840,60,1,0,36.7711947,-108.1106179,84,16,0,1,1
840,60,2,1,36.1676097,-107.7013619,87,16,0,1,1
840,60,3,1,36.5200127,-106.3360529,62,16,0,1,1
840,60,4,1,36.0797837,-105.7975849,62,16,0,1,1
840,60,5,1,36.5885417,-104.1164099,87,18,0,1,1
840,60,6,1,36.7278337,-103.5750419,55,18,0,1,1
840,60,7,0,35.7834627,-108.0570609,87,16,0,1,1
840,60,8,1,35.7840111,-107.2646486,87,16,0,1,1
840,60,9,1,35.5233697,-106.0592719,87,16,0,1,1
840,60,10,1,35.5743487,-105.6755989,84,16,0,1,1
840,60,11,0,35.7833333,-104.5666667,87,18,0,1,1
840,60,12,0,35.1719727,-103.7043529,55,18,0,1,1
840,60,13,1,34.6383511,-108.4498979,87,16,0,1,1
840,60,14,0,34.8555917,-107.3866879,87,16,0,1,1
840,60,15,0,34.7961467,-106.6750109,87,16,0,1,1
840,60,16,0,34.0560923,-105.8578143,84,16,0,1,1
840,60,17,1,34.1098564,-104.2297055,55,18,0,1,1
840,60,18,1,34.0200567,-103.7367849,55,18,0,1,1
840,60,19,1,33.9262784,-108.1876061,87,16,0,1,1
840,60,20,1,33.749487,-107.3217132,84,16,0,1,1
840,60,21,0,33.8231137,-106.6542819,56,35,0,1,1
840,60,22,1,33.6891907,-105.8493706,84,35,0,1,1
840,60,23,1,33.0896297,-104.8270959,56,35,0,1,1
840,60,24,1,33.3149504,-103.6280881,55,18,0,1,1
840,60,25,1,32.3245289,-108.1067589,56,35,0,1,1
840,60,26,0,32.3333333,-107.8333333,56,35,0,1,1
840,60,27,1,32.3802337,-106.7294539,56,35,0,1,1
840,60,28,1,32.9576087,-105.7457016,84,35,0,1,1
840,60,29,1,32.6557967,-104.3957139,56,35,0,1,1
840,60,30,0,32.8985357,-103.6629479,55,18,0,1,1
840,60,31,1,31.9280116,-108.9941583,56,35,0,1,1
840,60,51,1,36.6069631,-108.9214683,87,16,0,1,1
840,60,52,1,36.4327042,-107.4794163,87,16,0,1,1
840,60,53,0,36.6172567,-106.9010999,84,16,0,1,1
840,60,54,0,36.429871,-105.29927,62,16,0,1,1
840,60,55,0,36.3201947,-104.4212339,87,18,0,1,1
840,60,56,1,35.9792717,-103.6855999,55,18,0,1,1
840,60,57,1,35.2921949,-108.9107183,87,16,0,1,1
840,60,58,0,35.4463117,-107.4433369,84,16,0,1,1
840,60,59,1,35.7466305,-106.779464,84,16,0,1,1
840,60,60,1,35.6605096,-105.3361242,84,16,0,1,1
840,60,61,1,35.3881137,-104.4610059,87,18,0,1,1
840,60,62,1,35.8403388,-103.6785946,55,18,0,1,1
840,60,63,0,34.4625537,-108.7731399,87,16,0,1,1
840,60,64,0,34.0384437,-107.7693099,87,16,0,1,1
840,60,65,1,34.5074572,-106.1909023,87,16,0,1,1
840,60,66,0,34.0197597,-105.1501699,87,16,0,1,1
840,60,67,1,34.7803261,-104.9434186,87,16,0,1,1
840,60,68,1,34.4636507,-103.4776839,55,18,0,1,1
840,60,69,1,33.644134,-108.7910908,84,34,0,1,1
840,60,70,1,33.5104187,-107.2197419,81,34,0,1,1
840,60,71,1,33.7152917,-106.9502237,56,35,0,1,1
840,60,72,1,33.6810096,-105.0706138,87,35,0,1,1
840,60,73,1,33.5037118,-104.475157,56,35,0,1,1
840,60,74,1,33.7433287,-103.6484449,55,18,0,1,1
840,60,75,1,32.3972197,-108.7266319,56,35,0,1,1
840,60,76,1,32.9200137,-107.6265249,81,34,0,1,1
840,60,77,0,32.2282717,-106.7975929,56,35,0,1,1
840,60,78,1,32.5687748,-105.5729156,84,35,0,1,1
840,60,79,1,32.245658,-104.6971728,81,35,0,1,1
840,60,80,1,32.8420703,-103.1450556,55,18,0,1,1
840,60,81,1,31.9176187,-108.3188559,56,34,0,1,1
840,60,82,1,31.8359947,-107.5695189,56,35,0,1,1
840,60,101,0,36.7454597,-108.1474769,84,16,0,1,1
840,60,107,1,35.2666767,-108.1239789,84,16,0,1,1
840,60,111,1,35.6552916,-104.3751645,87,18,0,1,1
840,60,112,1,35.4023345,-103.5092263,55,18,0,1,1
840,60,114,1,34.8699738,-107.2466969,87,16,0,1,1
840,60,115,1,34.1107524,-106.8715622,87,35,0,1,1
840,60,116,1,34.05,-105.8166667,84,16,0,1,1
840,60,121,0,33.1827307,-106.9863819,56,35,0,1,1
840,60,126,1,32.5335077,-107.4876559,56,35,0,1,1
840,60,130,1,32.4717827,-103.2960129,56,18,0,1,1
840,60,153,1,36.6191539,-106.9003714,84,16,0,1,1
840,60,154,1,36.3350337,-105.29169,62,16,0,1,1
840,60,155,1,36.6066007,-104.7260509,87,18,0,1,1
840,60,158,1,35.4463117,-107.443336,84,16,0,1,1
840,60,163,0,34.5445357,-108.7904439,87,16,0,1,1
840,60,164,1,34.17281,-107.3003133,87,34,0,1,1
840,60,166,1,33.9958055,-105.1106501,87,16,0,1,1
840,60,201,1,36.8338846,-108.010155,84,16,0,1,1
840,60,221,1,33.1786297,-107.0297999,56,35,0,1,1
840,60,263,1,34.341296,-108.523606,87,16,0,1,1
840,60,900,0,36.7831377,-103.9720689,87,16,0,1,3
840,61,1,1,40.7948577,-72.6449719,9,30,0,1,1
840,61,2,1,40.8644157,-72.7986209,9,30,0,1,1
840,61,3,1,40.8996977,-73.3894649,9,30,0,1,1
840,61,4,1,40.6032727,-73.5077039,9,30,0,1,1
840,61,5,1,40.7992357,-73.2277839,9,30,0,1,1
840,61,6,1,41.2206437,-73.6414019,12,30,0,1,1
840,61,7,0,41.3278617,-73.6848919,12,28,0,1,1
840,61,8,1,41.9708297,-73.9211209,13,13,0,1,1
840,61,9,1,41.7522667,-73.9895919,13,13,0,1,1
840,61,10,0,41.2736877,-74.3923049,13,28,0,1,1
840,61,11,1,41.3812217,-74.4140959,13,28,0,1,1
840,61,12,0,41.8019497,-74.0071189,13,28,0,1,1
840,61,13,1,41.5334407,-74.5802369,13,28,0,1,1
840,61,14,1,42.0000917,-74.3467809,13,13,0,1,1
840,61,15,1,41.4526297,-74.5049339,13,28,0,1,1
840,61,16,1,42.3497047,-73.4115969,13,13,0,1,1
840,61,17,1,42.7275747,-73.3039629,27,14,0,1,1
840,61,18,1,42.3521387,-73.9939669,13,13,0,1,1
840,61,19,1,42.3202337,-73.6753829,13,13,0,1,1
840,61,20,0,42.9277137,-73.8449109,13,13,0,1,1
840,61,21,0,42.3989107,-74.1783949,24,28,0,1,1
840,61,22,1,42.4363317,-74.1520169,24,28,0,1,1
840,61,23,0,42.6609927,-74.8633269,24,28,0,1,1
840,61,24,1,42.3973547,-74.9237879,24,28,0,1,1
840,61,25,1,42.6548767,-74.4021599,24,28,0,1,1
840,61,26,1,42.7318997,-74.1951349,24,13,0,1,1
840,61,27,0,42.4848037,-74.4004979,24,28,0,1,1
840,61,28,1,42.1781437,-74.1214389,24,28,0,1,1
840,61,29,1,42.5686667,-75.1557779,24,28,0,1,1
840,61,30,1,42.3472227,-75.9366669,24,28,0,1,1
840,61,31,1,42.3180237,-75.5570359,24,28,0,1,1
840,61,32,1,42.5200097,-75.7308889,24,28,0,1,1
840,61,33,1,42.0123327,-75.8032509,24,28,0,1,1
840,61,34,1,42.4378997,-75.0998799,24,28,0,1,1
840,61,35,1,42.9082127,-75.4667379,24,13,0,1,1
840,61,36,0,42.4021987,-75.6038909,24,28,0,1,1
840,61,37,1,42.9526277,-76.6985329,16,13,0,1,1
840,61,38,1,42.3591667,-76.0044449,24,28,0,1,1
840,61,39,1,42.2073307,-76.1634009,24,28,0,1,1
840,61,40,1,42.7411737,-76.8217859,16,13,0,1,1
840,61,41,1,42.5202627,-76.2599639,24,28,0,1,1
840,61,42,1,42.8006247,-76.9332749,16,13,0,1,1
840,61,43,1,42.5515907,-76.6333469,24,13,0,1,1
840,61,44,1,42.0423777,-76.0359509,24,28,0,1,1
840,61,45,1,42.2779527,-77.9436889,24,28,0,1,1
840,61,46,0,42.5032347,-77.8406359,24,28,0,1,1
840,61,47,1,42.8999277,-77.1187369,16,13,0,1,1
840,61,48,1,42.7793497,-77.2581629,16,13,0,1,1
840,61,49,1,42.6688307,-77.2251299,24,13,0,1,1
840,61,50,1,42.7071007,-77.5926879,24,13,0,1,1
840,61,51,1,42.9708677,-77.5572209,16,13,0,1,1
840,61,52,1,42.6940897,-77.9559089,24,13,0,1,1
840,61,53,1,42.6805707,-78.8216099,16,13,0,1,1
840,61,54,0,42.9562967,-78.6967019,16,13,0,1,1
840,61,55,1,42.6178717,-78.1784059,16,28,0,1,1
840,61,56,1,42.2769437,-78.8989789,24,28,0,1,1
840,61,57,1,42.5957057,-78.3611669,24,13,0,1,1
840,61,58,1,42.6213397,-78.1039209,16,13,0,1,1
840,61,59,1,42.0548007,-78.9408579,24,13,0,1,1
840,61,60,1,42.4845267,-78.2391139,24,28,0,1,1
840,61,61,1,42.5000587,-79.2614209,24,13,0,1,1
840,61,62,1,41.9986107,-79.4116839,24,13,0,1,1
840,61,63,1,42.5012127,-79.0380259,24,13,0,1,1
840,61,64,1,43.0697617,-78.8506549,16,13,0,1,1
840,61,65,1,43.2572547,-79.0022969,16,13,0,1,1
840,61,66,1,43.1496467,-78.1154029,16,13,0,1,1
840,61,67,1,43.1759107,-77.9620889,16,13,0,1,1
840,61,68,1,43.1820467,-77.4844579,16,13,0,1,1
840,61,69,1,43.2634447,-76.6878269,16,13,0,1,1
840,61,70,1,43.1693497,-76.0264589,16,13,0,1,1
840,61,71,1,44.0000587,-76.0454869,18,13,0,1,1
840,61,72,1,43.6516667,-76.0970689,18,13,0,1,1
840,61,73,1,43.6964937,-75.0129759,26,14,0,1,1
840,61,74,1,43.3924887,-75.2973269,24,13,0,1,1
840,61,75,1,43.4558097,-75.9023929,24,14,0,1,1
840,61,76,1,43.6286487,-75.5571819,26,14,0,1,1
840,61,77,1,43.7262817,-75.1690839,26,14,0,1,1
840,61,78,1,43.4738997,-75.0230329,26,13,0,1,1
840,61,79,1,43.1192707,-75.6687119,24,13,0,1,1
840,61,80,1,43.0243237,-75.4334429,16,13,0,1,1
840,61,81,1,43.6322327,-74.3944809,26,14,0,1,1
840,61,82,0,43.6625207,-74.9492509,26,14,0,1,1
840,61,83,1,43.7311437,-74.4725189,26,14,0,1,1
840,61,84,1,43.9701127,-74.2428209,26,14,0,1,1
840,61,85,1,43.5654587,-74.3975289,26,14,0,1,1
840,61,86,1,43.3730777,-74.2029739,26,14,0,1,1
840,61,87,1,43.7217467,-74.7918689,26,14,0,1,1
840,61,88,1,43.6884937,-74.0622389,26,14,0,1,1
840,61,89,1,43.2100377,-73.3079649,13,13,0,1,1
840,61,90,1,43.2108147,-73.4141749,13,13,0,1,1
840,61,91,1,43.0332427,-73.5108119,13,13,0,1,1
840,61,92,1,43.6098217,-73.7371009,26,14,0,1,1
840,61,93,1,43.5327757,-73.7953919,26,14,0,1,1
840,61,94,0,44.3163047,-75.4279329,24,13,0,1,1
840,61,95,1,44.8574697,-75.1337259,18,13,0,1,1
840,61,96,1,44.6984127,-75.4650939,18,13,0,1,1
840,61,97,1,44.4354227,-75.0557089,26,14,0,1,1
840,61,98,1,44.1319167,-74.9230359,26,14,0,1,1
840,61,99,0,44.5996577,-74.5000679,26,14,0,1,1
840,61,100,1,44.4319917,-74.1807169,26,14,0,1,1
840,61,101,0,44.0889227,-74.7968689,26,14,0,1,1
840,61,102,1,44.5376687,-74.7210849,18,13,0,1,1
840,61,103,1,44.6461827,-74.7117029,18,13,0,1,1
840,61,104,0,44.1554437,-74.4453939,26,14,0,1,1
840,61,105,1,44.8026467,-74.4417749,18,13,0,1,1
840,61,106,0,44.1501027,-73.7671769,26,14,0,1,1
840,61,107,1,44.7014077,-73.7508029,26,14,0,1,1
840,61,108,1,44.8983077,-73.8779269,18,13,0,1,1
840,61,109,1,44.4433387,-73.4887779,18,13,0,1,1
840,61,110,1,42.6074657,-77.4085679,24,13,0,1,1
840,61,111,1,42.0836187,-78.5902949,24,28,0,1,1
840,61,112,1,44.8703977,-73.5550089,26,14,0,1,1
840,61,113,1,44.1487467,-75.7014799,18,13,0,1,1
840,61,114,1,44.2482817,-75.3944939,24,13,0,1,1
840,61,120,1,42.8235737,-73.7328189,13,13,0,1,1
840,61,121,1,42.0781957,-74.9852279,24,28,0,1,1
840,61,123,1,42.5913477,-74.9252479,24,28,0,1,1
840,61,127,1,42.4848037,-74.4004979,24,28,0,1,1
840,61,136,1,42.4021987,-75.6038909,24,28,0,1,1
840,61,146,1,42.5032347,-77.840635,24,28,0,1,1
840,61,154,1,42.9563889,-78.6972222,16,13,0,1,1
840,61,169,0,43.265073,-76.680291,16,13,0,1,1
840,61,182,1,43.5833333,-74.85,26,14,0,1,1
840,61,199,1,44.5249717,-74.4929809,26,14,0,1,1
840,61,206,1,44.1333333,-73.7666667,26,14,0,1,1
840,61,207,1,41.3311577,-73.6805499,12,30,0,1,1
840,61,210,1,41.2736877,-74.392304,13,28,0,1,1
840,61,212,1,41.8208287,-74.0006699,13,28,0,1,1
840,61,301,1,44.1294587,-74.6305979,26,14,0,1,1
124,62,16,1,61.09635,-93.98366,99,3,0,1,1
124,62,901,1,81.8258333,-71.3547222,99,3,0,1,3
124,62,902,1,81.8258333,-71.3547222,99,3,0,1,3
124,62,903,1,81.4183333,-76.8952778,99,3,0,1,3
124,62,904,1,81.4247222,-76.7830556,99,3,0,1,3
840,63,1,0,33.9814607,-78.3795679,3,27,0,1,1
840,63,2,1,34.95713,-76.65516,3,27,0,1,1
840,63,3,1,34.1327657,-77.8775469,3,27,0,1,1
840,63,4,1,34.5342189,-78.0716243,3,27,0,1,1
840,63,5,1,34.3209605,-78.5992368,3,27,0,1,1
840,63,6,0,34.4625247,-79.1965489,4,27,0,1,1
840,63,7,0,35.9070947,-75.7751069,3,27,0,1,1
840,63,8,0,35.0480767,-76.9029469,3,27,0,1,1
840,63,9,0,35.7365247,-76.9799209,3,27,0,1,1
840,63,10,1,35.9691437,-77.4434709,3,27,0,1,1
840,63,11,1,35.2819414,-77.7112775,4,27,0,1,1
840,63,12,1,35.6755372,-78.3220803,4,29,0,1,1
840,63,13,1,35.4161407,-78.0698959,4,27,0,1,1
840,63,14,1,35.9898149,-79.4688523,11,29,0,1,1
840,63,15,1,35.917637,-79.7044966,11,29,0,1,1
840,63,16,0,35.6938367,-80.9241249,11,29,0,1,1
840,63,17,1,35.2194291,-80.2919201,11,29,0,1,1
840,63,18,0,35.3816897,-81.3806159,11,29,0,1,1
840,63,19,0,35.9588997,-81.9431229,23,28,0,1,1
840,63,20,1,35.2667187,-82.6803659,23,28,0,1,1
840,63,21,0,35.6482007,-82.4915559,23,28,0,1,1
840,63,22,1,35.4291357,-83.8316649,23,28,0,1,1
840,63,23,0,36.3581287,-76.9786679,3,27,0,1,1
840,63,24,1,36.2540309,-77.9795614,11,29,0,1,1
840,63,25,1,36.0593305,-78.4863356,11,29,0,1,1
840,63,26,0,36.3779757,-79.8547069,11,29,0,1,1
840,63,27,1,36.2898447,-80.6415019,11,29,0,1,1
840,63,28,1,36.1431731,-81.1034324,11,29,0,1,1
840,63,29,0,36.2551567,-75.8930969,3,27,0,1,1
840,63,30,1,35.316016,-83.2186082,23,28,0,1,1
840,63,31,1,36.0168463,-81.8815194,23,28,0,1,1
840,63,101,1,33.9225168,-78.2125169,3,27,0,1,1
840,63,106,1,34.4715967,-79.2005609,4,27,0,1,1
840,63,107,1,35.8639187,-75.8611599,3,27,0,1,1
840,63,108,1,35.0476517,-76.9044781,3,27,0,1,1
840,63,109,1,35.6919219,-76.9896438,3,27,0,1,1
840,63,116,1,35.8549613,-81.0657464,11,29,0,1,1
840,63,118,1,35.3743051,-81.6361686,11,29,0,1,1
840,63,119,1,35.8278747,-81.6405339,11,29,0,1,1
840,63,121,1,35.5865273,-82.4803436,23,28,0,1,1
840,63,123,1,36.3581287,-76.9786679,3,27,0,1,1
840,63,126,1,36.3766523,-79.8498737,11,29,0,1,1
840,63,129,0,36.25,-75.9,3,27,0,1,1
840,63,202,1,34.9312881,-76.8406017,3,27,0,1,1
840,63,203,1,34.7739701,-77.6299645,3,27,0,1,1
840,63,204,1,34.5909333,-77.7928721,3,27,0,1,1
840,63,205,1,34.4014777,-78.0548779,3,27,0,1,1
840,63,206,1,34.8933417,-78.5809019,4,27,0,1,1
840,63,207,1,34.8475995,-79.8554411,4,27,0,1,1
840,63,208,1,35.4900673,-76.543981,3,27,0,1,1
840,63,210,1,35.8648907,-77.7211309,4,27,0,1,1
840,63,211,0,35.1020237,-77.1960299,3,27,0,1,1
840,63,212,1,35.5245603,-78.9085878,4,27,0,1,1
840,63,213,1,35.3169181,-78.0169365,4,27,0,1,1
840,63,214,0,35.1749417,-79.3605889,4,27,0,1,1
840,63,215,1,35.3388703,-79.8019587,11,29,0,1,1
840,63,216,1,35.2425117,-80.6631699,11,29,0,1,1
840,63,217,1,35.9287265,-80.7208082,11,29,0,1,1
840,63,218,1,35.5089219,-81.4564775,11,29,0,1,1
840,63,219,1,35.4626322,-81.4548416,11,29,0,1,1
840,63,220,1,35.9105725,-82.6486108,23,28,0,1,1
840,63,221,1,35.2966047,-82.3863829,23,28,0,1,1
840,63,222,1,35.1673667,-84.0448309,23,28,0,1,1
840,63,223,1,36.2872477,-76.7205313,3,27,0,1,1
840,63,224,1,35.9991587,-77.8356539,4,27,0,1,1
840,63,225,1,36.0899346,-78.9520912,11,29,0,1,1
840,63,226,1,36.2588525,-79.6916268,11,29,0,1,1
840,63,227,1,36.3382527,-80.6901489,11,29,0,1,1
840,63,228,1,36.2714197,-81.5907129,23,28,0,1,1
840,63,229,0,36.3208497,-75.9399429,3,27,0,1,1
840,63,230,1,36.1444727,-76.4471289,3,27,0,1,1
840,63,231,1,36.5332729,-77.3771141,4,27,0,1,1
840,63,232,1,36.4516207,-78.4392029,11,29,0,1,1
840,63,233,1,36.2956484,-79.4955592,11,29,0,1,1
840,63,234,1,36.4958508,-80.5361312,11,29,0,1,1
840,63,301,1,36.5567273,-81.4877504,23,28,0,1,1
840,63,302,1,36.3460787,-80.6053549,11,29,0,1,1
840,63,303,1,36.4747308,-79.1152367,11,29,0,1,1
840,63,304,1,36.176991,-78.2113363,11,29,0,1,1
840,63,305,1,36.4653338,-77.694212,4,27,0,1,1
840,63,306,1,36.1860407,-76.0089199,3,27,0,1,1
840,63,307,1,34.9969557,-83.9654629,23,28,0,1,1
840,63,308,1,35.1436807,-82.8386369,23,28,0,1,1
840,63,309,1,35.2125177,-82.0002509,11,29,0,1,1
840,63,310,1,35.6825702,-80.8610815,11,29,0,1,1
840,63,311,1,35.1020747,-77.1960089,3,27,0,1,1
840,63,312,1,35.2683392,-78.052876,4,27,0,1,1
840,63,313,1,35.7523027,-77.2310819,3,27,0,1,1
840,63,314,1,35.1749287,-79.3606499,4,27,0,1,1
840,63,315,1,34.9528807,-79.2812189,4,27,0,1,1
840,63,316,1,34.9303027,-78.8536599,4,27,0,1,1
840,63,317,1,34.9002767,-77.3607189,3,27,0,1,1
840,63,318,1,35.5906977,-79.3326419,11,29,0,1,1
840,63,319,0,35.2437321,-77.0602263,3,27,0,1,1
840,63,329,1,36.4199384,-75.9245906,3,27,0,1,1
840,63,419,1,35.266597,-76.996044,3,27,0,1,1
840,63,900,1,35.0090297,-79.3092799,4,27,0,1,3
840,63,902,1,35.0457687,-77.0695279,3,27,0,1,3
840,63,903,1,34.7300597,-76.9359209,3,27,0,1,3
840,63,904,0,35.3008077,-79.8933019,11,29,0,1,3
840,63,905,1,36.5503967,-76.5500199,3,27,0,1,3
840,63,906,1,35.7720827,-83.1013189,23,28,0,1,3
840,63,907,0,35.4069697,-82.6432199,23,28,0,1,3
840,63,908,0,35.7697307,-82.1982639,23,28,0,1,3
840,63,909,1,35.8568197,-81.7896509,23,28,0,1,3
840,63,910,1,35.0399431,-83.2023406,23,28,0,1,3
840,63,911,1,35.2232814,-83.6042224,23,28,0,1,3
840,63,912,0,35.2345817,-83.8530349,23,28,0,1,3
840,63,913,1,35.6115051,-77.0140105,3,27,0,1,3
840,63,914,0,34.125,-78.3944444,3,27,0,1,3
840,63,915,1,35.2353943,-76.9257639,3,27,0,1,3
840,63,916,0,36.45,-76.9833333,3,29,0,1,3
840,63,917,1,35.516915,-83.294801,23,28,0,1,3
840,64,1,1,46.1531849,-97.6746757,37,11,0,1,1
840,64,2,1,46.4854717,-97.0100549,40,11,0,1,1
840,64,3,0,46.7477197,-98.4812089,37,11,0,1,1
840,64,4,1,46.3406907,-98.6828159,37,11,0,1,1
840,64,5,1,46.8060287,-99.4688039,38,11,0,1,1
840,64,6,1,46.1428537,-99.4821999,38,11,0,1,1
840,64,7,1,47.845638,-97.6029243,40,11,0,1,1
840,64,8,1,47.9619307,-97.4077439,40,11,0,1,1
840,64,9,1,47.4859247,-98.2439809,37,11,0,1,1
840,64,10,1,47.1679867,-98.4885929,37,11,0,1,1
840,64,11,1,47.0675197,-99.6292032,38,11,0,1,1
840,64,12,1,47.0807973,-99.0545676,37,11,0,1,1
840,64,13,1,48.7529697,-97.1848759,40,11,0,1,1
840,64,14,1,48.4560524,-97.5356201,40,11,0,1,1
840,64,15,0,48.02897,-98.4333597,37,11,0,1,1
840,64,16,1,48.2818817,-98.7246389,37,11,0,1,1
840,64,17,1,48.7474635,-99.6133701,37,11,0,1,1
840,64,18,1,48.2672307,-99.3513109,37,11,0,1,1
840,64,19,1,47.2727187,-100.5587399,38,11,0,1,1
840,64,20,0,46.2845877,-100.7953029,39,17,0,1,1
840,64,21,1,46.9484737,-102.8519519,39,17,0,1,1
840,64,22,1,47.4987607,-102.6094959,39,17,0,1,1
840,64,23,1,48.4447167,-101.6472319,37,11,0,1,1
840,64,24,1,48.8647667,-101.5405509,37,11,0,1,1
840,64,25,1,48.1143616,-103.1250563,39,17,0,1,1
840,64,26,1,48.2692787,-102.4614329,38,11,0,1,1
840,64,27,0,46.4129929,-96.7567323,40,11,0,1,1
840,64,28,1,48.4004127,-100.6573939,37,11,0,1,1
840,64,29,0,46.4439717,-101.4143059,39,17,0,1,1
840,64,30,1,46.2056707,-103.4318999,39,17,0,1,1
840,64,31,1,47.4076426,-101.9319632,39,17,0,1,1
840,64,32,1,47.2340597,-103.3213579,39,17,0,1,1
840,64,33,1,47.6171277,-103.5450979,39,17,0,1,1
840,64,34,1,45.9442265,-101.6387111,39,17,0,1,1
840,64,35,1,46.7309876,-103.9865945,39,17,0,1,1
840,64,36,1,46.1041487,-102.0608219,39,17,0,1,1
840,64,37,1,46.7758047,-101.9283519,39,17,0,1,1
840,64,38,1,48.5899857,-103.0592269,38,11,0,1,1
840,64,39,1,48.6621167,-102.6906819,38,11,0,1,1
840,64,40,1,47.9776527,-102.0433499,38,11,0,1,1
840,64,41,1,47.7465897,-101.5077209,38,11,0,1,1
840,64,42,1,47.6462687,-100.0542839,37,11,0,1,1
840,64,43,1,46.6039277,-100.1056369,39,11,0,1,1
840,64,44,1,48.8496871,-100.2489187,30,11,0,1,1
840,64,103,1,46.7251818,-98.797372,37,11,0,1,1
840,64,115,1,48.02897,-98.433359,37,11,0,1,1
840,64,120,1,46.2845786,-100.7951918,39,17,0,1,1
840,64,127,1,46.42754,-96.75673,40,11,0,1,1
840,64,129,1,46.4874487,-101.4765709,39,17,0,1,1
124,65,1,1,46.12688,-61.33859,28,14,0,1,1
124,65,2,1,47.01885,-60.52314,28,14,0,1,1
124,65,3,1,46.7198,-60.9298,28,14,0,1,1
124,65,5,1,45.58382,-60.73225,28,14,0,1,1
124,65,6,1,45.79803,-60.63001,28,14,0,1,1
124,65,7,1,46.15386,-60.33924,28,14,0,1,1
124,65,9,1,45.38832,-61.82158,28,14,0,1,1
124,65,11,1,45.15381,-61.58351,28,14,0,1,1
124,65,13,1,45.2679,-62.21257,28,14,0,1,1
124,65,14,1,45.68557,-62.11729,28,14,0,1,1
124,65,15,1,45.193689,-62.00449,28,14,0,1,1
124,65,17,0,45.29564,-63.44884,28,14,0,1,1
124,65,18,1,45.71858,-63.55918,28,14,0,1,1
124,65,19,1,45.42752,-63.70125,28,14,0,1,1
124,65,20,1,45.65198,-63.9122,28,14,0,1,1
124,65,21,1,45.10326,-64.68647,28,14,0,1,1
124,65,22,1,45.98404,-64.04303,28,14,0,1,1
124,65,23,1,45.82071,-64.23027,28,14,0,1,1
124,65,25,0,44.50176,-63.73526,28,14,0,1,1
124,65,26,0,44.69807,-63.69892,28,14,0,1,1
124,65,27,1,44.9369,-62.5792,28,14,0,1,1
124,65,28,1,44.85273,-63.54984,28,14,0,1,1
124,65,29,1,44.73024,-64.61365,28,14,0,1,1
124,65,30,0,44.72977,-64.45683,28,14,0,1,1
124,65,31,1,44.52484,-64.46916,28,14,0,1,1
124,65,33,1,44.75239,-65.46909,28,14,0,1,1
124,65,34,1,44.49854,-66.07463,28,14,0,1,1
124,65,35,1,44.11857,-65.92385,28,14,0,1,1
124,65,36,1,44.34565,-65.27762,28,14,0,1,1
124,65,37,1,43.79576,-65.24425,28,14,0,1,1
124,65,38,1,43.41355,-65.62198,28,14,0,1,1
124,65,117,1,45.29564,-63.44884,28,14,0,1,1
124,65,130,1,44.73714,-64.4497,28,14,0,1,1
840,66,1,1,41.5501237,-84.3898389,16,22,0,1,1
840,66,2,1,41.3867557,-84.1216579,16,22,0,1,1
840,66,3,1,41.6511517,-84.5147859,16,22,0,1,1
840,66,5,1,41.0376017,-82.9962929,31,22,0,1,1
840,66,6,1,41.4427171,-83.087075,16,22,0,1,1
840,66,7,0,41.5380767,-83.2608719,16,22,0,1,1
840,66,8,1,41.1974257,-83.7075339,16,22,0,1,1
840,66,11,1,41.2506217,-82.2354939,31,13,0,1,1
840,66,12,0,41.1694157,-82.6455149,31,13,0,1,1
840,66,13,0,41.1648877,-82.7867429,16,22,0,1,1
840,66,15,1,41.1788496,-81.002582,24,13,0,1,1
840,66,16,0,41.2820227,-81.1002789,24,13,0,1,1
840,66,17,1,41.4687714,-81.0750897,24,13,0,1,1
840,66,18,0,41.3154557,-81.8352349,24,13,0,1,1
840,66,21,1,41.6803821,-80.7420743,24,13,0,1,1
840,66,22,1,41.3710349,-80.9900079,24,13,0,1,1
