"RTENO","reclass","buffer","YEAR","total_pix","km2"
"66001","6","5000",2007,411082.8,369.97452
"66001","6","10000",2007,950771.2,855.69408
"66001","1","200",2007,0,0
"66001","1","400",2007,2,0.0018
"66001","1","1000",2007,61.8,0.05562
"66001","1","2000",2007,183.8,0.16542
"66001","1","5000",2007,1792.8,1.61352
"66001","1","10000",2007,3220.4,2.89836
"66001","7","200",2007,351,0.3159
"66001","7","400",2007,834,0.7506
"66001","7","1000",2007,1696,1.5264
"66001","7","2000",2007,2917,2.6253
"66001","7","5000",2007,7464,6.7176
"66001","7","10000",2007,19249,17.3241
"66001","3","200",2007,29,0.0261
"66001","3","400",2007,34,0.0306
"66001","3","1000",2007,187,0.1683
"66001","3","2000",2007,269.2,0.24228
"66001","3","5000",2007,714.2,0.64278
"66001","3","10000",2007,1358.2,1.22238
"66001","2","200",2008,3039,2.7351
"66001","2","400",2008,4334.8,3.90132
"66001","2","1000",2008,8943.4,8.04906
"66001","2","2000",2008,21907.2,19.71648
"66001","2","5000",2008,55552,49.9968
"66001","2","10000",2008,107626,96.8634
"66001","4","200",2008,676.8,0.60912
"66001","4","400",2008,1348.8,1.21392
"66001","4","1000",2008,4343.6,3.90924
"66001","4","2000",2008,7085.6,6.37704
"66001","4","5000",2008,20445.6,18.40104
"66001","4","10000",2008,68746,61.8714
"66001","5","200",2008,175.2,0.15768
"66001","5","400",2008,247.2,0.22248
"66001","5","1000",2008,490.2,0.44118
"66001","5","2000",2008,1254.2,1.12878
"66001","5","5000",2008,2588.8,2.32992
"66001","5","10000",2008,5913.4,5.32206
"66001","6","200",2008,13122,11.8098
"66001","6","400",2008,28124.2,25.31178
"66001","6","1000",2008,72708.2,65.43738
"66001","6","2000",2008,148495,133.6455
"66001","6","5000",2008,410872.6,369.78534
"66001","6","10000",2008,950416.4,855.37476
"66001","1","200",2008,0,0
"66001","1","400",2008,2,0.0018
"66001","1","1000",2008,61.6,0.05544
"66001","1","2000",2008,183.6,0.16524
"66001","1","5000",2008,1807.6,1.62684
"66001","1","10000",2008,3240.8,2.91672
"66001","7","200",2008,351,0.3159
"66001","7","400",2008,834,0.7506
"66001","7","1000",2008,1696,1.5264
"66001","7","2000",2008,2917,2.6253
"66001","7","5000",2008,7464,6.7176
"66001","7","10000",2008,19249,17.3241
"66001","3","200",2008,29,0.0261
"66001","3","400",2008,34,0.0306
"66001","3","1000",2008,187,0.1683
"66001","3","2000",2008,267.4,0.24066
"66001","3","5000",2008,707.4,0.63666
"66001","3","10000",2008,1350.4,1.21536
"66001","2","200",2009,3048,2.7432
"66001","2","400",2009,4376.2,3.93858
"66001","2","1000",2009,9026.6,8.12394
"66001","2","2000",2009,22023.8,19.82142
"66001","2","5000",2009,55757,50.1813
"66001","2","10000",2009,107980,97.182
"66001","4","200",2009,674.2,0.60678
"66001","4","400",2009,1346.2,1.21158
"66001","4","1000",2009,4338.4,3.90456
"66001","4","2000",2009,7080.4,6.37236
"66001","4","5000",2009,20425.4,18.38286
"66001","4","10000",2009,68561,61.7049
"66001","5","200",2009,177.8,0.16002
"66001","5","400",2009,249.8,0.22482
"66001","5","1000",2009,492.8,0.44352
"66001","5","2000",2009,1256.8,1.13112
"66001","5","5000",2009,2606.2,2.34558
"66001","5","10000",2009,6086.6,5.47794
"66001","6","200",2009,13113,11.8017
"66001","6","400",2009,28082.8,25.27452
"66001","6","1000",2009,72627.8,65.36502
"66001","6","2000",2009,148383,133.5447
"66001","6","5000",2009,410662.4,369.59616
"66001","6","10000",2009,950061.6,855.05544
"66001","1","200",2009,0,0
"66001","1","400",2009,2,0.0018
"66001","1","1000",2009,61.4,0.05526
"66001","1","2000",2009,183.4,0.16506
"66001","1","5000",2009,1822.4,1.64016
"66001","1","10000",2009,3261.2,2.93508
"66001","7","200",2009,351,0.3159
"66001","7","400",2009,834,0.7506
"66001","7","1000",2009,1696,1.5264
"66001","7","2000",2009,2917,2.6253
"66001","7","5000",2009,7464,6.7176
"66001","7","10000",2009,19249,17.3241
"66001","3","200",2009,29,0.0261
"66001","3","400",2009,34,0.0306
"66001","3","1000",2009,187,0.1683
"66001","3","2000",2009,265.6,0.23904
"66001","3","5000",2009,700.6,0.63054
"66001","3","10000",2009,1342.6,1.20834
"66001","2","200",2010,3057,2.7513
"66001","2","400",2010,4417.6,3.97584
"66001","2","1000",2010,9109.8,8.19882
"66001","2","2000",2010,22140.4,19.92636
"66001","2","5000",2010,55962,50.3658
"66001","2","10000",2010,108334,97.5006
"66001","4","200",2010,671.6,0.60444
"66001","4","400",2010,1343.6,1.20924
"66001","4","1000",2010,4333.2,3.89988
"66001","4","2000",2010,7075.2,6.36768
"66001","4","5000",2010,20405.2,18.36468
"66001","4","10000",2010,68376,61.5384
"66001","5","200",2010,180.4,0.16236
"66001","5","400",2010,252.4,0.22716
"66001","5","1000",2010,495.4,0.44586
"66001","5","2000",2010,1259.4,1.13346
"66001","5","5000",2010,2623.6,2.36124
"66001","5","10000",2010,6259.8,5.63382
"66001","6","200",2010,13104,11.7936
"66001","6","400",2010,28041.4,25.23726
"66001","6","1000",2010,72547.4,65.29266
"66001","6","2000",2010,148271,133.4439
"66001","6","5000",2010,410452.2,369.40698
"66001","6","10000",2010,949706.8,854.73612
"66001","1","200",2010,0,0
"66001","1","400",2010,2,0.0018
"66001","1","1000",2010,61.2,0.05508
"66001","1","2000",2010,183.2,0.16488
"66001","1","5000",2010,1837.2,1.65348
"66001","1","10000",2010,3281.6,2.95344
"66001","7","200",2010,351,0.3159
"66001","7","400",2010,834,0.7506
"66001","7","1000",2010,1696,1.5264
"66001","7","2000",2010,2917,2.6253
"66001","7","5000",2010,7464,6.7176
"66001","7","10000",2010,19249,17.3241
"66001","3","200",2010,29,0.0261
"66001","3","400",2010,34,0.0306
"66001","3","1000",2010,187,0.1683
"66001","3","2000",2010,263.8,0.23742
"66001","3","5000",2010,693.8,0.62442
"66001","3","10000",2010,1334.8,1.20132
"66001","2","200",2011,3066,2.7594
"66001","2","400",2011,4459,4.0131
"66001","2","1000",2011,9193,8.2737
"66001","2","2000",2011,22257,20.0313
"66001","2","5000",2011,56167,50.5503
"66001","2","10000",2011,108688,97.8192
"66001","4","200",2011,669,0.6021
"66001","4","400",2011,1341,1.2069
"66001","4","1000",2011,4328,3.8952
"66001","4","2000",2011,7070,6.363
"66001","4","5000",2011,20385,18.3465
"66001","4","10000",2011,68191,61.3719
"66001","5","200",2011,183,0.1647
"66001","5","400",2011,255,0.2295
"66001","5","1000",2011,498,0.4482
"66001","5","2000",2011,1262,1.1358
"66001","5","5000",2011,2641,2.3769
"66001","5","10000",2011,6433,5.7897
"66001","6","200",2011,13095,11.7855
"66001","6","400",2011,28000,25.2
"66001","6","1000",2011,72467,65.2203
"66001","6","2000",2011,148159,133.3431
"66001","6","5000",2011,410242,369.2178
"66001","6","10000",2011,949352,854.4168
"66001","1","200",2011,0,0
"66001","1","400",2011,2,0.0018
"66001","1","1000",2011,61,0.0549
"66001","1","2000",2011,183,0.1647
"66001","1","5000",2011,1852,1.6668
"66001","1","10000",2011,3302,2.9718
"66001","7","200",2011,351,0.3159
"66001","7","400",2011,834,0.7506
"66001","7","1000",2011,1696,1.5264
"66001","7","2000",2011,2917,2.6253
"66001","7","5000",2011,7464,6.7176
"66001","7","10000",2011,19249,17.3241
"66001","3","200",2011,29,0.0261
"66001","3","400",2011,34,0.0306
"66001","3","1000",2011,187,0.1683
"66001","3","2000",2011,262,0.2358
"66001","3","5000",2011,687,0.6183
"66001","3","10000",2011,1327,1.1943
"66001","2","200",2012,0,0
"66001","2","400",2012,0,0
"66001","2","1000",2012,0,0
"66001","2","2000",2012,0,0
"66001","2","5000",2012,0,0
"66001","2","10000",2012,0,0
"66001","4","200",2012,0,0
"66001","4","400",2012,0,0
"66001","4","1000",2012,0,0
"66001","4","2000",2012,0,0
"66001","4","5000",2012,0,0
"66001","4","10000",2012,0,0
"66001","5","200",2012,0,0
"66001","5","400",2012,0,0
"66001","5","1000",2012,0,0
"66001","5","2000",2012,0,0
"66001","5","5000",2012,0,0
"66001","5","10000",2012,0,0
"66001","6","200",2012,0,0
"66001","6","400",2012,0,0
"66001","6","1000",2012,0,0
"66001","6","2000",2012,0,0
"66001","6","5000",2012,0,0
"66001","6","10000",2012,0,0
"66001","1","200",2012,0,0
"66001","1","400",2012,0,0
"66001","1","1000",2012,0,0
"66001","1","2000",2012,0,0
"66001","1","5000",2012,0,0
"66001","1","10000",2012,0,0
"66001","7","200",2012,0,0
"66001","7","400",2012,0,0
"66001","7","1000",2012,0,0
"66001","7","2000",2012,0,0
"66001","7","5000",2012,0,0
"66001","7","10000",2012,0,0
"66001","3","200",2012,0,0
"66001","3","400",2012,0,0
"66001","3","1000",2012,0,0
"66001","3","2000",2012,0,0
"66001","3","5000",2012,0,0
"66001","3","10000",2012,0,0
"66002","2","200",1992,0,0
"66002","2","400",1992,3923,3.5307
"66002","2","1000",1992,7393,6.6537
"66002","2","2000",1992,19499,17.5491
"66002","2","5000",1992,44402,39.9618
"66002","2","10000",1992,96063,86.4567
"66002","4","200",1992,0,0
"66002","4","400",1992,0,0
"66002","4","1000",1992,0,0
"66002","4","2000",1992,0,0
"66002","4","5000",1992,10771,9.6939
"66002","4","10000",1992,24611,22.1499
"66002","5","200",1992,0,0
"66002","5","400",1992,0,0
"66002","5","1000",1992,0,0
"66002","5","2000",1992,0,0
"66002","5","5000",1992,1229,1.1061
"66002","5","10000",1992,8366,7.5294
"66002","6","200",1992,0,0
"66002","6","400",1992,19442,17.4978
"66002","6","1000",1992,75239,67.7151
"66002","6","2000",1992,153068,137.7612
"66002","6","5000",1992,425012,382.5108
"66002","6","10000",1992,997755,897.9795
"66002","1","200",1992,0,0
"66002","1","400",1992,0,0
"66002","1","1000",1992,9,0.0081
"66002","1","2000",1992,87,0.0783
"66002","1","5000",1992,4479,4.0311
"66002","1","10000",1992,8303,7.4727
"66002","7","200",1992,0,0
"66002","7","400",1992,0,0
"66002","7","1000",1992,0,0
"66002","7","2000",1992,0,0
"66002","7","5000",1992,0,0
"66002","7","10000",1992,1233,1.1097
"66002","3","200",1992,0,0
"66002","3","400",1992,0,0
"66002","3","1000",1992,0,0
"66002","3","2000",1992,46,0.0414
"66002","3","5000",1992,538,0.4842
"66002","3","10000",1992,1033,0.9297
"66002","2","200",1993,355.111111111111,0.3196
"66002","2","400",1993,4001.55555555556,3.6014
"66002","2","1000",1993,7560.55555555555,6.8045
"66002","2","2000",1993,19505.2222222222,17.5547
"66002","2","5000",1993,44443.6666666667,39.9993
"66002","2","10000",1993,96378.8888888889,86.741
"66002","4","200",1993,19,0.0171
"66002","4","400",1993,62.5555555555556,0.0563
"66002","4","1000",1993,288.333333333333,0.2595
"66002","4","2000",1993,567.555555555556,0.5108
"66002","4","5000",1993,11495.5555555556,10.346
"66002","4","10000",1993,26418.3333333333,23.7765
"66002","5","200",1993,13.2222222222222,0.0119
"66002","5","400",1993,16.3333333333333,0.0147
"66002","5","1000",1993,27.4444444444444,0.0247
"66002","5","2000",1993,72,0.0648
"66002","5","5000",1993,1481.11111111111,1.333
"66002","5","10000",1993,8401.66666666667,7.5615
"66002","6","200",1993,1518.22222222222,1.3664
"66002","6","400",1993,20503.4444444444,18.4531
"66002","6","1000",1993,75239.3333333333,67.7154
"66002","6","2000",1993,153061.222222222,137.7551
"66002","6","5000",1993,424953.888888889,382.4585
"66002","6","10000",1993,997685.333333333,897.9168
"66002","1","200",1993,6.22222222222222,0.0056
"66002","1","400",1993,18.5555555555556,0.0167
"66002","1","1000",1993,59.4444444444444,0.0535
"66002","1","2000",1993,247.888888888889,0.2231
"66002","1","5000",1993,4489,4.0401
"66002","1","10000",1993,8341.33333333333,7.5072
"66002","7","200",1993,0,0
"66002","7","400",1993,0.222222222222222,2e-04
"66002","7","1000",1993,8.11111111111111,0.0073
"66002","7","2000",1993,28.8888888888889,0.026
"66002","7","5000",1993,137.555555555556,0.1238
"66002","7","10000",1993,1400.44444444444,1.2604
"66002","3","200",1993,0.555555555555556,5e-04
"66002","3","400",1993,1.11111111111111,0.001
"66002","3","1000",1993,1.44444444444444,0.0013
"66002","3","2000",1993,51.4444444444444,0.0463
"66002","3","5000",1993,541.777777777778,0.4876
"66002","3","10000",1993,1039.22222222222,0.9353
"66002","2","200",1994,710.222222222222,0.6392
"66002","2","400",1994,4080.11111111111,3.6721
"66002","2","1000",1994,7728.11111111111,6.9553
"66002","2","2000",1994,19511.4444444444,17.5603
"66002","2","5000",1994,44485.3333333333,40.0368
"66002","2","10000",1994,96694.7777777778,87.0253
"66002","4","200",1994,38,0.0342
"66002","4","400",1994,125.111111111111,0.1126
"66002","4","1000",1994,576.666666666667,0.519
"66002","4","2000",1994,1135.11111111111,1.0216
"66002","4","5000",1994,12220.1111111111,10.9981
"66002","4","10000",1994,28225.6666666667,25.4031
"66002","5","200",1994,26.4444444444444,0.0238
"66002","5","400",1994,32.6666666666667,0.0294
"66002","5","1000",1994,54.8888888888889,0.0494
"66002","5","2000",1994,144,0.1296
"66002","5","5000",1994,1733.22222222222,1.5599
"66002","5","10000",1994,8437.33333333333,7.5936
"66002","6","200",1994,3036.44444444444,2.7328
"66002","6","400",1994,21564.8888888889,19.4084
"66002","6","1000",1994,75239.6666666667,67.7157
"66002","6","2000",1994,153054.444444444,137.749
"66002","6","5000",1994,424895.777777778,382.4062
"66002","6","10000",1994,997615.666666667,897.8541
"66002","1","200",1994,12.4444444444444,0.0112
"66002","1","400",1994,37.1111111111111,0.0334
"66002","1","1000",1994,109.888888888889,0.0989
"66002","1","2000",1994,408.777777777778,0.3679
"66002","1","5000",1994,4499,4.0491
"66002","1","10000",1994,8379.66666666667,7.5417
"66002","7","200",1994,0,0
"66002","7","400",1994,0.444444444444444,4e-04
"66002","7","1000",1994,16.2222222222222,0.0146
"66002","7","2000",1994,57.7777777777778,0.052
"66002","7","5000",1994,275.111111111111,0.2476
"66002","7","10000",1994,1567.88888888889,1.4111
"66002","3","200",1994,1.11111111111111,0.001
"66002","3","400",1994,2.22222222222222,0.002
"66002","3","1000",1994,2.88888888888889,0.0026
"66002","3","2000",1994,56.8888888888889,0.0512
"66002","3","5000",1994,545.555555555556,0.491
"66002","3","10000",1994,1045.44444444444,0.9409
"66002","2","200",1995,1065.33333333333,0.9588
"66002","2","400",1995,4158.66666666667,3.7428
"66002","2","1000",1995,7895.66666666667,7.1061
"66002","2","2000",1995,19517.6666666667,17.5659
"66002","2","5000",1995,44527,40.0743
"66002","2","10000",1995,97010.6666666667,87.3096
"66002","4","200",1995,57,0.0513
"66002","4","400",1995,187.666666666667,0.1689
"66002","4","1000",1995,865,0.7785
"66002","4","2000",1995,1702.66666666667,1.5324
"66002","4","5000",1995,12944.6666666667,11.6502
"66002","4","10000",1995,30033,27.0297
"66002","5","200",1995,39.6666666666667,0.0357
"66002","5","400",1995,49,0.0441
"66002","5","1000",1995,82.3333333333333,0.0741
"66002","5","2000",1995,216,0.1944
"66002","5","5000",1995,1985.33333333333,1.7868
"66002","5","10000",1995,8473,7.6257
"66002","6","200",1995,4554.66666666667,4.0992
"66002","6","400",1995,22626.3333333333,20.3637
"66002","6","1000",1995,75240,67.716
"66002","6","2000",1995,153047.666666667,137.7429
"66002","6","5000",1995,424837.666666667,382.3539
"66002","6","10000",1995,997546,897.7914
"66002","1","200",1995,18.6666666666667,0.0168
"66002","1","400",1995,55.6666666666667,0.0501
"66002","1","1000",1995,160.333333333333,0.1443
"66002","1","2000",1995,569.666666666667,0.5127
"66002","1","5000",1995,4509,4.0581
"66002","1","10000",1995,8418,7.5762
"66002","7","200",1995,0,0
"66002","7","400",1995,0.666666666666667,6e-04
"66002","7","1000",1995,24.3333333333333,0.0219
"66002","7","2000",1995,86.6666666666667,0.078
"66002","7","5000",1995,412.666666666667,0.3714
"66002","7","10000",1995,1735.33333333333,1.5618
"66002","3","200",1995,1.66666666666667,0.0015
"66002","3","400",1995,3.33333333333333,0.003
"66002","3","1000",1995,4.33333333333333,0.0039
"66002","3","2000",1995,62.3333333333333,0.0561
"66002","3","5000",1995,549.333333333333,0.4944
"66002","3","10000",1995,1051.66666666667,0.9465
"66002","2","200",1996,1420.44444444444,1.2784
"66002","2","400",1996,4237.22222222222,3.8135
"66002","2","1000",1996,8063.22222222222,7.2569
"66002","2","2000",1996,19523.8888888889,17.5715
"66002","2","5000",1996,44568.6666666667,40.1118
"66002","2","10000",1996,97326.5555555556,87.5939
"66002","4","200",1996,76,0.0684
"66002","4","400",1996,250.222222222222,0.2252
"66002","4","1000",1996,1153.33333333333,1.038
"66002","4","2000",1996,2270.22222222222,2.0432
"66002","4","5000",1996,13669.2222222222,12.3023
"66002","4","10000",1996,31840.3333333333,28.6563
"66002","5","200",1996,52.8888888888889,0.0476
"66002","5","400",1996,65.3333333333333,0.0588
"66002","5","1000",1996,109.777777777778,0.0988
"66002","5","2000",1996,288,0.2592
"66002","5","5000",1996,2237.44444444444,2.0137
"66002","5","10000",1996,8508.66666666667,7.6578
"66002","6","200",1996,6072.88888888889,5.4656
"66002","6","400",1996,23687.7777777778,21.319
"66002","6","1000",1996,75240.3333333333,67.7163
"66002","6","2000",1996,153040.888888889,137.7368
"66002","6","5000",1996,424779.555555556,382.3016
"66002","6","10000",1996,997476.333333333,897.7287
"66002","1","200",1996,24.8888888888889,0.0224
"66002","1","400",1996,74.2222222222222,0.0668
"66002","1","1000",1996,210.777777777778,0.1897
"66002","1","2000",1996,730.555555555556,0.6575
"66002","1","5000",1996,4519,4.0671
"66002","1","10000",1996,8456.33333333333,7.6107
"66002","7","200",1996,0,0
"66002","7","400",1996,0.888888888888889,8e-04
"66002","7","1000",1996,32.4444444444444,0.0292
"66002","7","2000",1996,115.555555555556,0.104
"66002","7","5000",1996,550.222222222222,0.4952
"66002","7","10000",1996,1902.77777777778,1.7125
"66002","3","200",1996,2.22222222222222,0.002
"66002","3","400",1996,4.44444444444444,0.004
"66002","3","1000",1996,5.77777777777778,0.0052
"66002","3","2000",1996,67.7777777777778,0.061
"66002","3","5000",1996,553.111111111111,0.4978
"66002","3","10000",1996,1057.88888888889,0.9521
"66002","2","200",1997,1775.55555555556,1.598
"66002","2","400",1997,4315.77777777778,3.8842
"66002","2","1000",1997,8230.77777777778,7.4077
"66002","2","2000",1997,19530.1111111111,17.5771
"66002","2","5000",1997,44610.3333333333,40.1493
"66002","2","10000",1997,97642.4444444444,87.8782
"66002","4","200",1997,95,0.0855
"66002","4","400",1997,312.777777777778,0.2815
"66002","4","1000",1997,1441.66666666667,1.2975
"66002","4","2000",1997,2837.77777777778,2.554
"66002","4","5000",1997,14393.7777777778,12.9544
"66002","4","10000",1997,33647.6666666667,30.2829
"66002","5","200",1997,66.1111111111111,0.0595
"66002","5","400",1997,81.6666666666667,0.0735
"66002","5","1000",1997,137.222222222222,0.1235
"66002","5","2000",1997,360,0.324
"66002","5","5000",1997,2489.55555555556,2.2406
"66002","5","10000",1997,8544.33333333333,7.6899
"66002","6","200",1997,7591.11111111111,6.832
"66002","6","400",1997,24749.2222222222,22.2743
"66002","6","1000",1997,75240.6666666667,67.7166
