"year","GEOID","RTENO","reclass","buffer","total"
1992,"54107","66080","1",200,0
1992,"54107","66080","1",400,0
1992,"54107","66080","1",1000,0
1992,"54107","66080","1",2000,0
1992,"54107","66080","1",5000,0
1992,"54107","66080","1",10000,5304
2001,"18003","66003","1",200,0
2001,"18003","66003","1",400,0
2001,"18003","66003","1",1000,0
2001,"18003","66003","1",2000,0
2001,"18003","66003","1",5000,0
2001,"18003","66003","1",10000,0
2001,"18033","66003","1",200,0
2001,"18033","66003","1",400,0
2001,"18033","66003","1",1000,0
2001,"18033","66003","1",2000,0
2001,"18033","66003","1",5000,0
2001,"18033","66003","1",10000,94
2001,"18047","66060","1",200,0
2001,"18047","66060","1",400,0
2001,"18047","66060","1",1000,0
2001,"18047","66060","1",2000,0
2001,"18047","66060","1",5000,36
2001,"18047","66060","1",10000,57
2001,"18075","66024","1",200,0
2001,"18075","66024","1",400,0
2001,"18075","66024","1",1000,0
2001,"18075","66024","1",2000,0
2001,"18075","66024","1",5000,0
2001,"18075","66024","1",10000,0
2001,"18075","66027","1",200,0
2001,"18075","66027","1",400,0
2001,"18075","66027","1",1000,0
2001,"18075","66027","1",2000,0
2001,"18075","66027","1",5000,0
2001,"18075","66027","1",10000,61
2001,"18135","66027","1",200,0
2001,"18135","66027","1",400,0
2001,"18135","66027","1",1000,0
2001,"18135","66027","1",2000,0
2001,"18135","66027","1",5000,16
2001,"18135","66027","1",10000,145
2001,"18151","66003","1",200,0
2001,"18151","66003","1",400,0
2001,"18151","66003","1",1000,0
2001,"18151","66003","1",2000,0
2001,"18151","66003","1",5000,0
2001,"18151","66003","1",10000,0
2001,"18161","66058","1",200,0
2001,"18161","66058","1",400,0
2001,"18161","66058","1",1000,0
2001,"18161","66058","1",2000,0
2001,"18161","66058","1",5000,0
2001,"18161","66058","1",10000,12
2001,"18161","66060","1",200,0
2001,"18161","66060","1",400,0
2001,"18161","66060","1",1000,0
2001,"18161","66060","1",2000,12
2001,"18161","66060","1",5000,17
2001,"18161","66060","1",10000,72
2001,"18177","66060","1",200,0
2001,"18177","66060","1",400,0
2001,"18177","66060","1",1000,0
2001,"18177","66060","1",2000,0
2001,"18177","66060","1",5000,0
2001,"18177","66060","1",10000,0
2001,"21089","66087","1",200,0
2001,"21089","66087","1",400,0
2001,"21089","66087","1",1000,0
2001,"21089","66087","1",2000,0
2001,"21089","66087","1",5000,318
2001,"21089","66087","1",10000,10449
2001,"21089","66902","1",200,0
2001,"21089","66902","1",400,0
2001,"21089","66902","1",1000,0
2001,"21089","66902","1",2000,0
2001,"21089","66902","1",5000,0
2001,"21089","66902","1",10000,0
2001,"21135","66086","1",200,93
2001,"21135","66086","1",400,599
2001,"21135","66086","1",1000,2547
2001,"21135","66086","1",2000,4386
2001,"21135","66086","1",5000,13149
2001,"21135","66086","1",10000,18138
2001,"21135","66902","1",200,0
2001,"21135","66902","1",400,0
2001,"21135","66902","1",1000,0
2001,"21135","66902","1",2000,0
2001,"21135","66902","1",5000,4863
2001,"21135","66902","1",10000,14243
2001,"26059","66003","1",200,0
2001,"26059","66003","1",400,0
2001,"26059","66003","1",1000,0
2001,"26059","66003","1",2000,0
2001,"26059","66003","1",5000,0
2001,"26059","66003","1",10000,442
2001,"39001","66085","1",200,50
2001,"39001","66085","1",400,100
2001,"39001","66085","1",1000,271
2001,"39001","66085","1",2000,650
2001,"39001","66085","1",5000,1118
2001,"39001","66085","1",10000,2017
2001,"39001","66086","1",200,167
2001,"39001","66086","1",400,436
2001,"39001","66086","1",1000,1323
2001,"39001","66086","1",2000,2290
2001,"39001","66086","1",5000,3565
2001,"39001","66086","1",10000,4658
2001,"39001","66902","1",200,0
2001,"39001","66902","1",400,0
2001,"39001","66902","1",1000,0
2001,"39001","66902","1",2000,0
2001,"39001","66902","1",5000,0
2001,"39001","66902","1",10000,493
2001,"39001","66907","1",200,0
2001,"39001","66907","1",400,0
2001,"39001","66907","1",1000,0
2001,"39001","66907","1",2000,0
2001,"39001","66907","1",5000,0
2001,"39001","66907","1",10000,56
2001,"39003","66025","1",200,26
2001,"39003","66025","1",400,87
2001,"39003","66025","1",1000,279
2001,"39003","66025","1",2000,419
2001,"39003","66025","1",5000,3325
2001,"39003","66025","1",10000,4971
2001,"39005","66011","1",200,0
2001,"39005","66011","1",400,1
2001,"39005","66011","1",1000,41
2001,"39005","66011","1",2000,55
2001,"39005","66011","1",5000,351
2001,"39005","66011","1",10000,876
2001,"39005","66039","1",200,0
2001,"39005","66039","1",400,0
2001,"39005","66039","1",1000,0
2001,"39005","66039","1",2000,0
2001,"39005","66039","1",5000,0
2001,"39005","66039","1",10000,0
2001,"39005","66040","1",200,0
2001,"39005","66040","1",400,0
2001,"39005","66040","1",1000,0
2001,"39005","66040","1",2000,0
2001,"39005","66040","1",5000,41
2001,"39005","66040","1",10000,900
2001,"39005","66908","1",200,152
2001,"39005","66908","1",400,723
2001,"39005","66908","1",1000,1570
2001,"39005","66908","1",2000,1680
2001,"39005","66908","1",5000,1960
2001,"39005","66908","1",10000,2113
2001,"39007","66017","1",200,0
2001,"39007","66017","1",400,0
2001,"39007","66017","1",1000,0
2001,"39007","66017","1",2000,0
2001,"39007","66017","1",5000,0
2001,"39007","66017","1",10000,108
2001,"39007","66021","1",200,124
2001,"39007","66021","1",400,334
2001,"39007","66021","1",1000,1649
2001,"39007","66021","1",2000,6012
2001,"39007","66021","1",5000,39026
2001,"39007","66021","1",10000,165885
2001,"39009","66073","1",200,40
2001,"39009","66073","1",400,112
2001,"39009","66073","1",1000,221
2001,"39009","66073","1",2000,746
2001,"39009","66073","1",5000,1359
2001,"39009","66073","1",10000,2784
2001,"39009","66076","1",200,66
2001,"39009","66076","1",400,98
2001,"39009","66076","1",1000,167
2001,"39009","66076","1",2000,303
2001,"39009","66076","1",5000,726
2001,"39009","66076","1",10000,2102
2001,"39009","66082","1",200,302
2001,"39009","66082","1",400,377
2001,"39009","66082","1",1000,522
2001,"39009","66082","1",2000,679
2001,"39009","66082","1",5000,1467
2001,"39009","66082","1",10000,2615
2001,"39009","66903","1",200,8
2001,"39009","66903","1",400,8
2001,"39009","66903","1",1000,28
2001,"39009","66903","1",2000,45
2001,"39009","66903","1",5000,105
2001,"39009","66903","1",10000,372
2001,"39009","66906","1",200,343
2001,"39009","66906","1",400,462
2001,"39009","66906","1",1000,546
2001,"39009","66906","1",2000,759
2001,"39009","66906","1",5000,1444
2001,"39009","66906","1",10000,3007
2001,"39011","66024","1",200,13
2001,"39011","66024","1",400,63
2001,"39011","66024","1",1000,72
2001,"39011","66024","1",2000,87
2001,"39011","66024","1",5000,4195
2001,"39011","66024","1",10000,12227
2001,"39011","66025","1",200,0
2001,"39011","66025","1",400,0
2001,"39011","66025","1",1000,0
2001,"39011","66025","1",2000,0
2001,"39011","66025","1",5000,0
2001,"39011","66025","1",10000,213
2001,"39011","66027","1",200,0
2001,"39011","66027","1",400,0
2001,"39011","66027","1",1000,0
2001,"39011","66027","1",2000,0
2001,"39011","66027","1",5000,0
2001,"39011","66027","1",10000,21
2001,"39013","66046","1",200,0
2001,"39013","66046","1",400,0
2001,"39013","66046","1",1000,0
2001,"39013","66046","1",2000,0
2001,"39013","66046","1",5000,0
2001,"39013","66046","1",10000,3163
2001,"39013","66083","1",200,0
2001,"39013","66083","1",400,0
2001,"39013","66083","1",1000,0
2001,"39013","66083","1",2000,0
2001,"39013","66083","1",5000,0
2001,"39013","66083","1",10000,0
2001,"39015","66061","1",200,0
2001,"39015","66061","1",400,0
2001,"39015","66061","1",1000,0
2001,"39015","66061","1",2000,0
2001,"39015","66061","1",5000,0
2001,"39015","66061","1",10000,40
2001,"39015","66064","1",200,0
2001,"39015","66064","1",400,0
2001,"39015","66064","1",1000,0
2001,"39015","66064","1",2000,0
2001,"39015","66064","1",5000,0
2001,"39015","66064","1",10000,0
2001,"39015","66085","1",200,0
2001,"39015","66085","1",400,0
2001,"39015","66085","1",1000,0
2001,"39015","66085","1",2000,0
2001,"39015","66085","1",5000,1247
2001,"39015","66085","1",10000,1465
2001,"39015","66086","1",200,0
2001,"39015","66086","1",400,0
2001,"39015","66086","1",1000,0
2001,"39015","66086","1",2000,0
2001,"39015","66086","1",5000,26
2001,"39015","66086","1",10000,145
2001,"39017","66058","1",200,0
2001,"39017","66058","1",400,0
2001,"39017","66058","1",1000,6
2001,"39017","66058","1",2000,68
2001,"39017","66058","1",5000,1262
2001,"39017","66058","1",10000,2027
2001,"39017","66060","1",200,0
2001,"39017","66060","1",400,0
2001,"39017","66060","1",1000,34
2001,"39017","66060","1",2000,61
2001,"39017","66060","1",5000,952
2001,"39017","66060","1",10000,1484
2001,"39019","66046","1",200,25
2001,"39019","66046","1",400,48
2001,"39019","66046","1",1000,761
2001,"39019","66046","1",2000,2764
2001,"39019","66046","1",5000,8188
2001,"39019","66046","1",10000,13438
2001,"39019","66157","1",200,0
2001,"39019","66157","1",400,0
2001,"39019","66157","1",1000,0
2001,"39019","66157","1",2000,0
2001,"39019","66157","1",5000,0
2001,"39019","66157","1",10000,42
2001,"39021","66031","1",200,70
2001,"39021","66031","1",400,107
2001,"39021","66031","1",1000,174
2001,"39021","66031","1",2000,230
2001,"39021","66031","1",5000,626
2001,"39021","66031","1",10000,3231
2001,"39023","66067","1",200,0
2001,"39023","66067","1",400,0
2001,"39023","66067","1",1000,0
2001,"39023","66067","1",2000,0
2001,"39023","66067","1",5000,0
2001,"39023","66067","1",10000,0
2001,"39023","66166","1",200,0
2001,"39023","66166","1",400,0
2001,"39023","66166","1",1000,0
2001,"39023","66166","1",2000,0
2001,"39023","66166","1",5000,0
2001,"39023","66166","1",10000,0
2001,"39023","66168","1",200,0
2001,"39023","66168","1",400,1
2001,"39023","66168","1",1000,15
2001,"39023","66168","1",2000,332
2001,"39023","66168","1",5000,1356
2001,"39023","66168","1",10000,3288
2001,"39025","66061","1",200,0
2001,"39025","66061","1",400,0
2001,"39025","66061","1",1000,0
2001,"39025","66061","1",2000,0
2001,"39025","66061","1",5000,149
2001,"39025","66061","1",10000,753
2001,"39027","66061","1",200,0
2001,"39027","66061","1",400,0
2001,"39027","66061","1",1000,0
2001,"39027","66061","1",2000,0
2001,"39027","66061","1",5000,440
2001,"39027","66061","1",10000,1381
2001,"39027","66064","1",200,27
2001,"39027","66064","1",400,51
2001,"39027","66064","1",1000,81
2001,"39027","66064","1",2000,94
2001,"39027","66064","1",5000,2593
2001,"39027","66064","1",10000,4093
2001,"39027","66165","1",200,22
2001,"39027","66165","1",400,22
2001,"39027","66165","1",1000,26
2001,"39027","66165","1",2000,46
2001,"39027","66165","1",5000,363
2001,"39027","66165","1",10000,584
2001,"39027","66168","1",200,0
2001,"39027","66168","1",400,0
2001,"39027","66168","1",1000,0
2001,"39027","66168","1",2000,5
2001,"39027","66168","1",5000,105
2001,"39027","66168","1",10000,777
2001,"39029","66056","1",200,0
2001,"39029","66056","1",400,0
2001,"39029","66056","1",1000,0
2001,"39029","66056","1",2000,0
2001,"39029","66056","1",5000,0
2001,"39029","66056","1",10000,154
2001,"39029","66157","1",200,181
2001,"39029","66157","1",400,296
2001,"39029","66157","1",1000,767
2001,"39029","66157","1",2000,1820
2001,"39029","66157","1",5000,6599
2001,"39029","66157","1",10000,9847
2001,"39031","66049","1",200,0
2001,"39031","66049","1",400,0
2001,"39031","66049","1",1000,0
2001,"39031","66049","1",2000,126
2001,"39031","66049","1",5000,2878
2001,"39031","66049","1",10000,7886
2001,"39031","66148","1",200,0
2001,"39031","66148","1",400,0
2001,"39031","66148","1",1000,0
2001,"39031","66148","1",2000,0
2001,"39031","66148","1",5000,0
2001,"39031","66148","1",10000,1562
2001,"39031","66251","1",200,46
2001,"39031","66251","1",400,214
2001,"39031","66251","1",1000,766
2001,"39031","66251","1",2000,1638
2001,"39031","66251","1",5000,3963
2001,"39031","66251","1",10000,7419
2001,"39033","66005","1",200,0
2001,"39033","66005","1",400,0
2001,"39033","66005","1",1000,0
2001,"39033","66005","1",2000,0
2001,"39033","66005","1",5000,0
2001,"39033","66005","1",10000,21
2001,"39033","66042","1",200,0
2001,"39033","66042","1",400,0
2001,"39033","66042","1",1000,0
2001,"39033","66042","1",2000,0
2001,"39033","66042","1",5000,7
2001,"39033","66042","1",10000,70
2001,"39033","66113","1",200,0
2001,"39033","66113","1",400,0
2001,"39033","66113","1",1000,0
2001,"39033","66113","1",2000,0
2001,"39033","66113","1",5000,0
2001,"39033","66113","1",10000,414
2001,"39035","66018","1",200,0
2001,"39035","66018","1",400,8
2001,"39035","66018","1",1000,15
2001,"39035","66018","1",2000,93
2001,"39035","66018","1",5000,601
2001,"39035","66018","1",10000,1534
2001,"39035","66116","1",200,0
2001,"39035","66116","1",400,0
2001,"39035","66116","1",1000,0
2001,"39035","66116","1",2000,0
2001,"39035","66116","1",5000,0
2001,"39035","66116","1",10000,0
2001,"39035","66118","1",200,0
2001,"39035","66118","1",400,0
2001,"39035","66118","1",1000,0
2001,"39035","66118","1",2000,0
2001,"39035","66118","1",5000,0
2001,"39035","66118","1",10000,16
2001,"39037","66027","1",200,0
2001,"39037","66027","1",400,0
2001,"39037","66027","1",1000,32
2001,"39037","66027","1",2000,102
2001,"39037","66027","1",5000,317
2001,"39037","66027","1",10000,943
2001,"39039","66002","1",200,0
2001,"39039","66002","1",400,0
2001,"39039","66002","1",1000,0
2001,"39039","66002","1",2000,0
2001,"39039","66002","1",5000,0
2001,"39039","66002","1",10000,254
2001,"39039","66003","1",200,10
2001,"39039","66003","1",400,16
2001,"39039","66003","1",1000,75
2001,"39039","66003","1",2000,151
2001,"39039","66003","1",5000,396
2001,"39039","66003","1",10000,1036
2001,"39041","66034","1",200,104
2001,"39041","66034","1",400,343
2001,"39041","66034","1",1000,1587
2001,"39041","66034","1",2000,5225
2001,"39041","66034","1",5000,6800
2001,"39041","66034","1",10000,25019
2001,"39041","66035","1",200,0
2001,"39041","66035","1",400,0
2001,"39041","66035","1",1000,0
2001,"39041","66035","1",2000,0
2001,"39041","66035","1",5000,0
2001,"39041","66035","1",10000,204
2001,"39041","66042","1",200,0
2001,"39041","66042","1",400,0
2001,"39041","66042","1",1000,0
2001,"39041","66042","1",2000,0
2001,"39041","66042","1",5000,0
2001,"39041","66042","1",10000,123
2001,"39041","66141","1",200,50
2001,"39041","66141","1",400,233
2001,"39041","66141","1",1000,1859
2001,"39041","66141","1",2000,6949
2001,"39041","66141","1",5000,23534
2001,"39041","66141","1",10000,32222
2001,"39043","66011","1",200,0
2001,"39043","66011","1",400,0
2001,"39043","66011","1",1000,0
2001,"39043","66011","1",2000,0
2001,"39043","66011","1",5000,0
2001,"39043","66011","1",10000,16
2001,"39043","66112","1",200,42
2001,"39043","66112","1",400,102
2001,"39043","66112","1",1000,215
2001,"39043","66112","1",2000,306
2001,"39043","66112","1",5000,618
2001,"39043","66112","1",10000,2339
2001,"39043","66113","1",200,0
2001,"39043","66113","1",400,0
2001,"39043","66113","1",1000,0
2001,"39043","66113","1",2000,0
2001,"39043","66113","1",5000,12591
2001,"39043","66113","1",10000,44097
2001,"39045","66072","1",200,0
2001,"39045","66072","1",400,0
2001,"39045","66072","1",1000,0
2001,"39045","66072","1",2000,0
2001,"39045","66072","1",5000,0
2001,"39045","66072","1",10000,111
2001,"39045","66075","1",200,0
2001,"39045","66075","1",400,0
2001,"39045","66075","1",1000,0
2001,"39045","66075","1",2000,0
2001,"39045","66075","1",5000,2696
2001,"39045","66075","1",10000,7260
2001,"39047","66067","1",200,0
2001,"39047","66067","1",400,0
2001,"39047","66067","1",1000,0
2001,"39047","66067","1",2000,15
2001,"39047","66067","1",5000,81
2001,"39047","66067","1",10000,1351
2001,"39047","66165","1",200,0
2001,"39047","66165","1",400,0
2001,"39047","66165","1",1000,82
2001,"39047","66165","1",2000,161
2001,"39047","66165","1",5000,262
2001,"39047","66165","1",10000,800
2001,"39049","66035","1",200,0
2001,"39049","66035","1",400,0
2001,"39049","66035","1",1000,0
2001,"39049","66035","1",2000,0
2001,"39049","66035","1",5000,0
2001,"39049","66035","1",10000,307
2001,"39049","66141","1",200,0
2001,"39049","66141","1",400,0
2001,"39049","66141","1",1000,54
2001,"39049","66141","1",2000,1629
2001,"39049","66141","1",5000,2901
2001,"39049","66141","1",10000,3593
2001,"39049","66166","1",200,120
2001,"39049","66166","1",400,202
2001,"39049","66166","1",1000,439
2001,"39049","66166","1",2000,596
2001,"39049","66166","1",5000,833
2001,"39049","66166","1",10000,1295
2001,"39051","66001","1",200,0
2001,"39051","66001","1",400,2
2001,"39051","66001","1",1000,59
2001,"39051","66001","1",2000,171
2001,"39051","66001","1",5000,1715
2001,"39051","66001","1",10000,2877
2001,"39051","66003","1",200,0
2001,"39051","66003","1",400,0
2001,"39051","66003","1",1000,0
2001,"39051","66003","1",2000,0
2001,"39051","66003","1",5000,0
2001,"39051","66003","1",10000,0
2001,"39053","66073","1",200,0
2001,"39053","66073","1",400,0
2001,"39053","66073","1",1000,0
2001,"39053","66073","1",2000,0
2001,"39053","66073","1",5000,16
2001,"39053","66073","1",10000,950
2001,"39053","66188","1",200,111
2001,"39053","66188","1",400,201
2001,"39053","66188","1",1000,334
2001,"39053","66188","1",2000,392
2001,"39053","66188","1",5000,899
2001,"39053","66188","1",10000,2512
2001,"39053","66901","1",200,0
2001,"39053","66901","1",400,0
2001,"39053","66901","1",1000,80
2001,"39053","66901","1",2000,220
2001,"39053","66901","1",5000,304
2001,"39053","66901","1",10000,382
2001,"39055","66017","1",200,129
2001,"39055","66017","1",400,370
2001,"39055","66017","1",1000,1667
2001,"39055","66017","1",2000,2509
2001,"39055","66017","1",5000,4013
2001,"39055","66017","1",10000,9553
2001,"39055","66018","1",200,0
2001,"39055","66018","1",400,0
2001,"39055","66018","1",1000,0
2001,"39055","66018","1",2000,0
2001,"39055","66018","1",5000,0
2001,"39055","66018","1",10000,262
2001,"39055","66022","1",200,0
2001,"39055","66022","1",400,0
2001,"39055","66022","1",1000,0
2001,"39055","66022","1",2000,24
2001,"39055","66022","1",5000,173
2001,"39055","66022","1",10000,601
2001,"39055","66116","1",200,0
2001,"39055","66116","1",400,0
