"year","GEOID","site","reclass","buffer","total"
1992,"39121","133","3",400,0
1992,"39121","133","3",1000,0
1992,"39121","133","3",2000,0
1992,"39121","133","3",5000,453
1992,"39121","133","3",10000,669
1992,"39121","134","3",200,0
1992,"39121","134","3",400,0
1992,"39121","134","3",1000,0
1992,"39121","134","3",2000,0
1992,"39121","134","3",5000,453
1992,"39121","134","3",10000,669
1992,"39121","69","3",200,0
1992,"39121","69","3",400,0
1992,"39121","69","3",1000,0
1992,"39121","69","3",2000,0
1992,"39121","69","3",5000,0
1992,"39121","69","3",10000,0
1992,"39121","98","3",200,0
1992,"39121","98","3",400,0
1992,"39121","98","3",1000,0
1992,"39121","98","3",2000,0
1992,"39121","98","3",5000,0
1992,"39121","98","3",10000,644
1992,"39123","10","3",200,0
1992,"39123","10","3",400,0
1992,"39123","10","3",1000,0
1992,"39123","10","3",2000,0
1992,"39123","10","3",5000,0
1992,"39123","10","3",10000,6462
1992,"39123","103","3",200,0
1992,"39123","103","3",400,0
1992,"39123","103","3",1000,0
1992,"39123","103","3",2000,0
1992,"39123","103","3",5000,341
1992,"39123","103","3",10000,2324
1992,"39123","46","3",200,0
1992,"39123","46","3",400,0
1992,"39123","46","3",1000,0
1992,"39123","46","3",2000,0
1992,"39123","46","3",5000,0
1992,"39123","46","3",10000,6242
1992,"39123","57","3",200,0
1992,"39123","57","3",400,0
1992,"39123","57","3",1000,0
1992,"39123","57","3",2000,0
1992,"39123","57","3",5000,0
1992,"39123","57","3",10000,337
1992,"39123","79","3",200,0
1992,"39123","79","3",400,0
1992,"39123","79","3",1000,0
1992,"39123","79","3",2000,0
1992,"39123","79","3",5000,262
1992,"39123","79","3",10000,950
1992,"39123","9","3",200,0
1992,"39123","9","3",400,0
1992,"39123","9","3",1000,0
1992,"39123","9","3",2000,0
1992,"39123","9","3",5000,0
1992,"39123","9","3",10000,311
1992,"39123","95","3",200,0
1992,"39123","95","3",400,0
1992,"39123","95","3",1000,0
1992,"39123","95","3",2000,39
1992,"39123","95","3",5000,127
1992,"39123","95","3",10000,168
1992,"39127","122","3",200,0
1992,"39127","122","3",400,0
1992,"39127","122","3",1000,0
1992,"39127","122","3",2000,0
1992,"39127","122","3",5000,0
1992,"39127","122","3",10000,0
1992,"39127","56","3",200,0
1992,"39127","56","3",400,0
1992,"39127","56","3",1000,0
1992,"39127","56","3",2000,0
1992,"39127","56","3",5000,0
1992,"39127","56","3",10000,0
1992,"39129","108","3",200,0
1992,"39129","108","3",400,0
1992,"39129","108","3",1000,0
1992,"39129","108","3",2000,0
1992,"39129","108","3",5000,0
1992,"39129","108","3",10000,48
1992,"39129","39","3",200,0
1992,"39129","39","3",400,0
1992,"39129","39","3",1000,0
1992,"39129","39","3",2000,0
1992,"39129","39","3",5000,0
1992,"39129","39","3",10000,0
1992,"39129","54","3",200,0
1992,"39129","54","3",400,0
1992,"39129","54","3",1000,0
1992,"39129","54","3",2000,0
1992,"39129","54","3",5000,0
1992,"39129","54","3",10000,0
1992,"39129","64","3",200,0
1992,"39129","64","3",400,0
1992,"39129","64","3",1000,0
1992,"39129","64","3",2000,0
1992,"39129","64","3",5000,12
1992,"39129","64","3",10000,22
1992,"39129","65","3",200,0
1992,"39129","65","3",400,0
1992,"39129","65","3",1000,0
1992,"39129","65","3",2000,0
1992,"39129","65","3",5000,0
1992,"39129","65","3",10000,0
1992,"39129","90","3",200,0
1992,"39129","90","3",400,0
1992,"39129","90","3",1000,0
1992,"39129","90","3",2000,0
1992,"39129","90","3",5000,0
1992,"39129","90","3",10000,0
1992,"39133","110","3",200,0
1992,"39133","110","3",400,0
1992,"39133","110","3",1000,0
1992,"39133","110","3",2000,0
1992,"39133","110","3",5000,0
1992,"39133","110","3",10000,131
1992,"39133","120","3",200,0
1992,"39133","120","3",400,0
1992,"39133","120","3",1000,0
1992,"39133","120","3",2000,0
1992,"39133","120","3",5000,0
1992,"39133","120","3",10000,0
1992,"39133","14","3",200,0
1992,"39133","14","3",400,0
1992,"39133","14","3",1000,0
1992,"39133","14","3",2000,0
1992,"39133","14","3",5000,0
1992,"39133","14","3",10000,0
1992,"39133","66","3",200,0
1992,"39133","66","3",400,0
1992,"39133","66","3",1000,0
1992,"39133","66","3",2000,0
1992,"39133","66","3",5000,0
1992,"39133","66","3",10000,64
1992,"39135","37","3",200,0
1992,"39135","37","3",400,0
1992,"39135","37","3",1000,0
1992,"39135","37","3",2000,0
1992,"39135","37","3",5000,0
1992,"39135","37","3",10000,0
1992,"39135","83","3",200,0
1992,"39135","83","3",400,0
1992,"39135","83","3",1000,0
1992,"39135","83","3",2000,0
1992,"39135","83","3",5000,0
1992,"39135","83","3",10000,0
1992,"39135","88","3",200,0
1992,"39135","88","3",400,0
1992,"39135","88","3",1000,0
1992,"39135","88","3",2000,0
1992,"39135","88","3",5000,0
1992,"39135","88","3",10000,0
1992,"39141","39","3",200,0
1992,"39141","39","3",400,0
1992,"39141","39","3",1000,0
1992,"39141","39","3",2000,0
1992,"39141","39","3",5000,0
1992,"39141","39","3",10000,0
1992,"39141","64","3",200,0
1992,"39141","64","3",400,0
1992,"39141","64","3",1000,0
1992,"39141","64","3",2000,0
1992,"39141","64","3",5000,0
1992,"39141","64","3",10000,0
1992,"39143","23","3",200,0
1992,"39143","23","3",400,0
1992,"39143","23","3",1000,0
1992,"39143","23","3",2000,0
1992,"39143","23","3",5000,0
1992,"39143","23","3",10000,0
1992,"39143","79","3",200,0
1992,"39143","79","3",400,0
1992,"39143","79","3",1000,0
1992,"39143","79","3",2000,0
1992,"39143","79","3",5000,0
1992,"39143","79","3",10000,0
1992,"39143","80","3",200,0
1992,"39143","80","3",400,0
1992,"39143","80","3",1000,0
1992,"39143","80","3",2000,0
1992,"39143","80","3",5000,377
1992,"39143","80","3",10000,1166
1992,"39143","82","3",200,0
1992,"39143","82","3",400,0
1992,"39143","82","3",1000,0
1992,"39143","82","3",2000,0
1992,"39143","82","3",5000,377
1992,"39143","82","3",10000,1166
1992,"39143","9","3",200,0
1992,"39143","9","3",400,0
1992,"39143","9","3",1000,0
1992,"39143","9","3",2000,0
1992,"39143","9","3",5000,0
1992,"39143","9","3",10000,0
1992,"39145","138","3",200,0
1992,"39145","138","3",400,0
1992,"39145","138","3",1000,0
1992,"39145","138","3",2000,0
1992,"39145","138","3",5000,0
1992,"39145","138","3",10000,0
1992,"39145","144","3",200,0
1992,"39145","144","3",400,0
1992,"39145","144","3",1000,0
1992,"39145","144","3",2000,0
1992,"39145","144","3",5000,0
1992,"39145","144","3",10000,3
1992,"39147","80","3",200,0
1992,"39147","80","3",400,0
1992,"39147","80","3",1000,0
1992,"39147","80","3",2000,0
1992,"39147","80","3",5000,0
1992,"39147","80","3",10000,2193
1992,"39147","82","3",200,0
1992,"39147","82","3",400,0
1992,"39147","82","3",1000,0
1992,"39147","82","3",2000,0
1992,"39147","82","3",5000,0
1992,"39147","82","3",10000,2193
1992,"39149","91","3",200,0
1992,"39149","91","3",400,0
1992,"39149","91","3",1000,0
1992,"39149","91","3",2000,0
1992,"39149","91","3",5000,0
1992,"39149","91","3",10000,0
1992,"39149","96","3",200,0
1992,"39149","96","3",400,0
1992,"39149","96","3",1000,0
1992,"39149","96","3",2000,0
1992,"39149","96","3",5000,0
1992,"39149","96","3",10000,0
1992,"39151","110","3",200,0
1992,"39151","110","3",400,0
1992,"39151","110","3",1000,0
1992,"39151","110","3",2000,0
1992,"39151","110","3",5000,0
1992,"39151","110","3",10000,0
1992,"39151","18","3",200,0
1992,"39151","18","3",400,0
1992,"39151","18","3",1000,0
1992,"39151","18","3",2000,0
1992,"39151","18","3",5000,0
1992,"39151","18","3",10000,13
1992,"39151","58","3",200,0
1992,"39151","58","3",400,0
1992,"39151","58","3",1000,0
1992,"39151","58","3",2000,0
1992,"39151","58","3",5000,0
1992,"39151","58","3",10000,583
1992,"39153","110","3",200,0
1992,"39153","110","3",400,0
1992,"39153","110","3",1000,0
1992,"39153","110","3",2000,0
1992,"39153","110","3",5000,0
1992,"39153","110","3",10000,0
1992,"39153","12","3",200,0
1992,"39153","12","3",400,0
1992,"39153","12","3",1000,0
1992,"39153","12","3",2000,0
1992,"39153","12","3",5000,14
1992,"39153","12","3",10000,61
1992,"39153","120","3",200,0
1992,"39153","120","3",400,0
1992,"39153","120","3",1000,0
1992,"39153","120","3",2000,0
1992,"39153","120","3",5000,0
1992,"39153","120","3",10000,0
1992,"39153","125","3",200,0
1992,"39153","125","3",400,0
1992,"39153","125","3",1000,0
1992,"39153","125","3",2000,0
1992,"39153","125","3",5000,0
1992,"39153","125","3",10000,4
1992,"39153","126","3",200,0
1992,"39153","126","3",400,0
1992,"39153","126","3",1000,0
1992,"39153","126","3",2000,0
1992,"39153","126","3",5000,15
1992,"39153","126","3",10000,85
1992,"39153","14","3",200,0
1992,"39153","14","3",400,0
1992,"39153","14","3",1000,0
1992,"39153","14","3",2000,0
1992,"39153","14","3",5000,0
1992,"39153","14","3",10000,0
1992,"39153","2","3",200,0
1992,"39153","2","3",400,0
1992,"39153","2","3",1000,0
1992,"39153","2","3",2000,0
1992,"39153","2","3",5000,0
1992,"39153","2","3",10000,0
1992,"39153","27","3",200,0
1992,"39153","27","3",400,0
1992,"39153","27","3",1000,0
1992,"39153","27","3",2000,15
1992,"39153","27","3",5000,-1
1992,"39153","27","3",10000,60
1992,"39153","3","3",200,0
1992,"39153","3","3",400,0
1992,"39153","3","3",1000,0
1992,"39153","3","3",2000,0
1992,"39153","3","3",5000,0
1992,"39153","3","3",10000,4
1992,"39153","50","3",200,0
1992,"39153","50","3",400,0
1992,"39153","50","3",1000,0
1992,"39153","50","3",2000,0
1992,"39153","50","3",5000,0
1992,"39153","50","3",10000,0
1992,"39153","59","3",200,0
1992,"39153","59","3",400,0
1992,"39153","59","3",1000,0
1992,"39153","59","3",2000,0
1992,"39153","59","3",5000,0
1992,"39153","59","3",10000,0
1992,"39153","86","3",200,0
1992,"39153","86","3",400,0
1992,"39153","86","3",1000,0
1992,"39153","86","3",2000,0
1992,"39153","86","3",5000,0
1992,"39153","86","3",10000,0
1992,"39157","18","3",200,0
1992,"39157","18","3",400,0
1992,"39157","18","3",1000,0
1992,"39157","18","3",2000,0
1992,"39157","18","3",5000,0
1992,"39157","18","3",10000,102
1992,"39159","62","3",200,0
1992,"39159","62","3",400,0
1992,"39159","62","3",1000,0
1992,"39159","62","3",2000,0
1992,"39159","62","3",5000,0
1992,"39159","62","3",10000,1
1992,"39161","13","3",200,0
1992,"39161","13","3",400,0
1992,"39161","13","3",1000,0
1992,"39161","13","3",2000,0
1992,"39161","13","3",5000,0
1992,"39161","13","3",10000,0
1992,"39163","63","3",200,0
1992,"39163","63","3",400,0
1992,"39163","63","3",1000,0
1992,"39163","63","3",2000,0
1992,"39163","63","3",5000,0
1992,"39163","63","3",10000,0
1992,"39165","135","3",200,0
1992,"39165","135","3",400,0
1992,"39165","135","3",1000,0
1992,"39165","135","3",2000,0
1992,"39165","135","3",5000,0
1992,"39165","135","3",10000,5
1992,"39165","40","3",200,0
1992,"39165","40","3",400,0
1992,"39165","40","3",1000,0
1992,"39165","40","3",2000,0
1992,"39165","40","3",5000,0
1992,"39165","40","3",10000,0
1992,"39165","83","3",200,0
1992,"39165","83","3",400,0
1992,"39165","83","3",1000,0
1992,"39165","83","3",2000,0
1992,"39165","83","3",5000,0
1992,"39165","83","3",10000,0
1992,"39165","88","3",200,0
1992,"39165","88","3",400,0
1992,"39165","88","3",1000,0
1992,"39165","88","3",2000,0
1992,"39165","88","3",5000,0
1992,"39165","88","3",10000,0
1992,"39169","18","3",200,0
1992,"39169","18","3",400,0
1992,"39169","18","3",1000,0
1992,"39169","18","3",2000,43
1992,"39169","18","3",5000,72
1992,"39169","18","3",10000,72
1992,"39173","107","3",200,0
1992,"39173","107","3",400,0
1992,"39173","107","3",1000,0
1992,"39173","107","3",2000,0
1992,"39173","107","3",5000,0
1992,"39173","107","3",10000,447
1992,"39173","129","3",200,0
1992,"39173","129","3",400,0
1992,"39173","129","3",1000,0
1992,"39173","129","3",2000,0
1992,"39173","129","3",5000,11
1992,"39173","129","3",10000,43
1992,"39175","73","3",200,0
1992,"39175","73","3",400,0
1992,"39175","73","3",1000,0
1992,"39175","73","3",2000,0
1992,"39175","73","3",5000,0
1992,"39175","73","3",10000,0
2001,"18029","47","3",200,0
2001,"18029","47","3",400,0
2001,"18029","47","3",1000,0
2001,"18029","47","3",2000,0
2001,"18029","47","3",5000,0
2001,"18029","47","3",10000,2
2001,"18047","47","3",200,0
2001,"18047","47","3",400,0
2001,"18047","47","3",1000,0
2001,"18047","47","3",2000,0
2001,"18047","47","3",5000,0
2001,"18047","47","3",10000,5
2001,"21023","123","3",200,0
2001,"21023","123","3",400,0
2001,"21023","123","3",1000,0
2001,"21023","123","3",2000,0
2001,"21023","123","3",5000,71
2001,"21023","123","3",10000,165
2001,"21135","138","3",200,0
2001,"21135","138","3",400,0
2001,"21135","138","3",1000,0
2001,"21135","138","3",2000,0
2001,"21135","138","3",5000,0
2001,"21135","138","3",10000,110
2001,"21135","144","3",200,0
2001,"21135","144","3",400,0
2001,"21135","144","3",1000,0
2001,"21135","144","3",2000,0
2001,"21135","144","3",5000,0
2001,"21135","144","3",10000,0
2001,"21191","123","3",200,0
2001,"21191","123","3",400,0
2001,"21191","123","3",1000,0
2001,"21191","123","3",2000,0
2001,"21191","123","3",5000,0
2001,"21191","123","3",10000,0
2001,"26091","109","3",200,0
2001,"26091","109","3",400,0
2001,"26091","109","3",1000,0
2001,"26091","109","3",2000,0
2001,"26091","109","3",5000,0
2001,"26091","109","3",10000,0
2001,"26091","117","3",200,0
2001,"26091","117","3",400,0
2001,"26091","117","3",1000,0
2001,"26091","117","3",2000,0
2001,"26091","117","3",5000,0
2001,"26091","117","3",10000,0
2001,"26091","84","3",200,0
2001,"26091","84","3",400,0
2001,"26091","84","3",1000,0
2001,"26091","84","3",2000,0
2001,"26091","84","3",5000,0
2001,"26091","84","3",10000,0
2001,"26115","109","3",200,0
2001,"26115","109","3",400,0
2001,"26115","109","3",1000,0
2001,"26115","109","3",2000,0
2001,"26115","109","3",5000,0
2001,"26115","109","3",10000,21
2001,"26115","117","3",200,0
2001,"26115","117","3",400,0
2001,"26115","117","3",1000,0
2001,"26115","117","3",2000,0
2001,"26115","117","3",5000,0
2001,"26115","117","3",10000,576
2001,"26115","84","3",200,0
2001,"26115","84","3",400,0
2001,"26115","84","3",1000,0
2001,"26115","84","3",2000,0
2001,"26115","84","3",5000,0
2001,"26115","84","3",10000,21
2001,"39001","136","3",200,0
2001,"39001","136","3",400,0
2001,"39001","136","3",1000,0
2001,"39001","136","3",2000,0
2001,"39001","136","3",5000,5
2001,"39001","136","3",10000,56
2001,"39001","138","3",200,0
2001,"39001","138","3",400,0
2001,"39001","138","3",1000,0
2001,"39001","138","3",2000,0
2001,"39001","138","3",5000,0
2001,"39001","138","3",10000,5
2001,"39001","144","3",200,0
2001,"39001","144","3",400,0
2001,"39001","144","3",1000,0
2001,"39001","144","3",2000,0
2001,"39001","144","3",5000,0
2001,"39001","144","3",10000,0
2001,"39001","146","3",200,0
2001,"39001","146","3",400,0
2001,"39001","146","3",1000,0
2001,"39001","146","3",2000,0
2001,"39001","146","3",5000,0
2001,"39001","146","3",10000,24
2001,"39003","100","3",200,0
2001,"39003","100","3",400,0
2001,"39003","100","3",1000,0
2001,"39003","100","3",2000,2
2001,"39003","100","3",5000,6
2001,"39003","100","3",10000,35
2001,"39003","127","3",200,0
2001,"39003","127","3",400,0
2001,"39003","127","3",1000,0
2001,"39003","127","3",2000,0
2001,"39003","127","3",5000,6
2001,"39003","127","3",10000,35
2001,"39003","128","3",200,0
2001,"39003","128","3",400,0
2001,"39003","128","3",1000,0
2001,"39003","128","3",2000,0
2001,"39003","128","3",5000,0
2001,"39003","128","3",10000,35
2001,"39003","13","3",200,0
2001,"39003","13","3",400,0
2001,"39003","13","3",1000,0
2001,"39003","13","3",2000,0
2001,"39003","13","3",5000,42
2001,"39003","13","3",10000,42
2001,"39003","21","3",200,0
2001,"39003","21","3",400,0
2001,"39003","21","3",1000,0
2001,"39003","21","3",2000,0
2001,"39003","21","3",5000,12
2001,"39003","21","3",10000,18
2001,"39003","48","3",200,0
2001,"39003","48","3",400,0
2001,"39003","48","3",1000,0
2001,"39003","48","3",2000,6
2001,"39003","48","3",5000,6
2001,"39003","48","3",10000,28
2001,"39007","119","3",200,0
2001,"39007","119","3",400,0
2001,"39007","119","3",1000,0
2001,"39007","119","3",2000,0
2001,"39007","119","3",5000,0
2001,"39007","119","3",10000,0
2001,"39007","16","3",200,0
2001,"39007","16","3",400,0
2001,"39007","16","3",1000,0
2001,"39007","16","3",2000,0
2001,"39007","16","3",5000,0
2001,"39007","16","3",10000,0
2001,"39011","128","3",200,0
2001,"39011","128","3",400,0
2001,"39011","128","3",1000,0
2001,"39011","128","3",2000,0
2001,"39011","128","3",5000,0
2001,"39011","128","3",10000,0
2001,"39011","13","3",200,0
2001,"39011","13","3",400,0
2001,"39011","13","3",1000,0
2001,"39011","13","3",2000,0
2001,"39011","13","3",5000,0
2001,"39011","13","3",10000,0
2001,"39011","21","3",200,0
2001,"39011","21","3",400,0
2001,"39011","21","3",1000,0
2001,"39011","21","3",2000,0
2001,"39011","21","3",5000,0
2001,"39011","21","3",10000,0
2001,"39015","123","3",200,0
2001,"39015","123","3",400,0
2001,"39015","123","3",1000,0
2001,"39015","123","3",2000,0
2001,"39015","123","3",5000,0
2001,"39015","123","3",10000,0
2001,"39015","136","3",200,0
2001,"39015","136","3",400,0
2001,"39015","136","3",1000,0
2001,"39015","136","3",2000,0
2001,"39015","136","3",5000,0
2001,"39015","136","3",10000,0
2001,"39015","77","3",200,0
2001,"39015","77","3",400,0
2001,"39015","77","3",1000,0
2001,"39015","77","3",2000,0
2001,"39015","77","3",5000,0
2001,"39015","77","3",10000,0
2001,"39015","85","3",200,0
2001,"39015","85","3",400,0
2001,"39015","85","3",1000,0
2001,"39015","85","3",2000,0
2001,"39015","85","3",5000,0
2001,"39015","85","3",10000,0
2001,"39017","19","3",200,0
2001,"39017","19","3",400,0
2001,"39017","19","3",1000,0
2001,"39017","19","3",2000,0
2001,"39017","19","3",5000,0
2001,"39017","19","3",10000,0
2001,"39017","40","3",200,0
2001,"39017","40","3",400,0
2001,"39017","40","3",1000,0
2001,"39017","40","3",2000,0
2001,"39017","40","3",5000,0
2001,"39017","40","3",10000,0
2001,"39017","47","3",200,0
2001,"39017","47","3",400,0
2001,"39017","47","3",1000,0
2001,"39017","47","3",2000,0
2001,"39017","47","3",5000,0
2001,"39017","47","3",10000,0
2001,"39017","74","3",200,0
2001,"39017","74","3",400,0
2001,"39017","74","3",1000,0
2001,"39017","74","3",2000,0
2001,"39017","74","3",5000,52
2001,"39017","74","3",10000,462
2001,"39017","83","3",200,0
2001,"39017","83","3",400,0
2001,"39017","83","3",1000,0
2001,"39017","83","3",2000,0
2001,"39017","83","3",5000,0
2001,"39017","83","3",10000,0
2001,"39017","88","3",200,0
2001,"39017","88","3",400,0
2001,"39017","88","3",1000,0
2001,"39017","88","3",2000,0
2001,"39017","88","3",5000,0
2001,"39017","88","3",10000,0
2001,"39021","112","3",200,0
2001,"39021","112","3",400,0
2001,"39021","112","3",1000,0
2001,"39021","112","3",2000,0
2001,"39021","112","3",5000,65
2001,"39021","112","3",10000,110
2001,"39021","91","3",200,0
2001,"39021","91","3",400,0
2001,"39021","91","3",1000,0
2001,"39021","91","3",2000,0
2001,"39021","91","3",5000,0
2001,"39021","91","3",10000,5
2001,"39021","96","3",200,0
2001,"39021","96","3",400,0
2001,"39021","96","3",1000,0
2001,"39021","96","3",2000,0
2001,"39021","96","3",5000,0
2001,"39021","96","3",10000,5
2001,"39023","112","3",200,0
2001,"39023","112","3",400,0
2001,"39023","112","3",1000,0
2001,"39023","112","3",2000,0
2001,"39023","112","3",5000,0
2001,"39023","112","3",10000,20
2001,"39023","149","3",200,0
2001,"39023","149","3",400,0
2001,"39023","149","3",1000,0
2001,"39023","149","3",2000,0
